	chr2:113468533-113468682	chr2:113468683-113468722	chr2:113468723-113468782	chr2:113468783-113468832	chr2:113468833-113468982	chr2:113468983-113469062	chr2:113469063-113469082	chr2:113469083-113469112	chr2:113469113-113469132	chr2:113469133-113469282	chr2:113469283-113469432	chr2:113469433-113469502	chr2:113469503-113469582	chr2:113469583-113469732	chr2:113469733-113469882	chr2:113469883-113469922	chr2:113469923-113470012	chr2:113470013-113470032	chr2:113470033-113470182	chr2:113470183-113470332	chr2:113470333-113470362	chr2:113470363-113470482	chr2:113470483-113470582	chr2:113470583-113470632	chr2:113470633-113470692	chr2:113470693-113470782	chr2:113470783-113470932	chr2:113470933-113471082	chr2:113471083-113471152	chr2:113471153-113471232	chr2:113471233-113471382	chr2:113471383-113471532	chr2:113471533-113471682	chr2:113471683-113471832	chr2:113471833-113471932	chr2:113471933-113471982	chr2:113471983-113472132	chr2:113472133-113472252	chr2:113472253-113472282	chr2:113472283-113472432	chr2:113472433-113472472	chr2:113472473-113472542	chr2:113472543-113472582	chr2:113472583-113472732	chr2:113472733-113472842	chr2:113472843-113472882	chr2:113472883-113473032	chr2:113473033-113473182	chr2:113473183-113473332	chr2:113473333-113473482	chr2:113473483-113473589	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.fde459e9-ceb5-4bb4-b1e4-eaafd7232945.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147605	0.181152	0.118252	0.27776	0.0174439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.7065f939-c876-4d2e-9b7a-d1282187a517.fc.signal	0	0	0	0	0	0	0	0	0	0.271349	0.158838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0397088	0.24818	0.880221	0.357795	0.074454	0	0	0	0	0	0	0	0	0	0	0	0	0.416422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.6ff00d21-c2de-48d7-8406-d314ad572f14.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171587	0.217579	0	0	0	0	0	0	0	0	0	0.194583	0.137494	0.26534	0.0229961	0	0	0	0	0.206831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.9a7e77a9-9d89-49f5-a3a3-c6dd62d450f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192713	0.119428	0.282284	0.0447854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.36477	0.15804	0.129066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133456	0.15804	0.114842	0	0	0	0	0	0	0	0.167522	0.681679	0.489924	0.112604	0.536282	0.662714	0.254971	0	0	0	0	0	0	0	0.051363	0.15804	0.15804	0.0863952	0	0	0	0	0	0	0	0.830941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.18840011-517b-4a58-bd65-f86bd389148f.fc.signal	0	0	0	0	0	0	0	0	0	0.346908	0.126149	0	0	0	0	0	0.242593	0.36389	0.865994	0.359038	0	0	0	0	0	0	0.49729	1.57913	0.618577	0.454838	1.07698	0.339631	0.23289	0	0	0	0.247445	0.282015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.986df781-84f6-4a4b-bb53-6b69b505dda3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849454
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.daf2ffe6-6c5e-4ab8-9f88-8a9b4df4d380.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178693	0.26804	0.413973	0.26804	0.428892	0	0	0	0	0	0	0	0	0	0	0	0	0.173333	0.219793	0	0.0187628	0.503915	0.464638	0.17646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.577802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.3ed58a0f-af1e-4c53-b5bc-87b47881334c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.801515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.24f7fa54-2938-4834-8448-492029a59634.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753395
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.219849	0.34713	0.34713	0	0	0	0	0	0	0.293903	0.157366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007714	0.334429	0.088365	0	0	0	0	0	0.0948822	0.34713	0.631785	0.356387	0.011571	0	0	0	0	0.0781043	0.34713	0.113606	0	0	0	0	0	0	0.603922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.803d7f5d-192e-4b5b-9ea2-f9b8994e9342.fc.signal	0.22657	0.055488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031212	0.205301	0.181257	0.0795328	0.256161	0.271936	0.724227	0.983201	0.324868	0.073984	0	0	0	0.104036	0.653016	0.640744	0.221993	0	0	0	0	0	0.942833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.74108963-2000-4ef3-be2d-d0a461ec7951.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206625	0.58715	0.574099	0.264903	0.0130507	0	0	0.37574	0.39139	0.415316	0.340526	0.242709	0.500477	1.15722	0.956427	0.2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.53bb9a01-f358-4483-9142-27b2e32f31f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291621	0.399937	0.45292	0.6922	0.00854567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.792a7453-f3de-4e03-b55b-6ed6dc280947.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379474	0.35864	0.153278	0.139885	0.502992	0.107146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640823
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.c608e076-b4cb-49e5-bf4c-ab19d04cc659.fc.signal	0	0	0	0	0	0	0	0	0	0.153548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.6a23ee53-5bb1-4c15-8111-d4f37cf2dcf6.fc.signal	0	0	0	0	0	0	0	0	0	0.190866	0.52532	0.450274	0.00328325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.3d9a6d56-ebb1-415e-8176-bf018adf69bf.fc.signal	0	0	0	0	0	0	0	0	0	0.490529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.5efb4e46-177f-4d3d-96a6-19f7c95acfd8.fc.signal	0	0	0	0	0	0	0	0	0	0.28132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135034	0.146286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.dfa9d4a9-0f86-41c6-822f-1f52d8db067a.fc.signal	0.547481	0.805628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.a7c0537c-0a7d-415e-ae83-a8d9e779153a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0258764	0.229082	0.414124	0.4262	0.287685	0.0241513	0	0	0	0	0.897401
