	chr5:179835385-179835454	chr5:179835455-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.02b605e5-4373-4009-a925-f6e4537147f5.fc.signal	0	0.0235166	0.151504	0.309077	0.351587	0.447641	0.56504	0.539048	0.452449	0.503135	0.301989	0.418167	0.498877	0.322495	0.149374	0.269193	0.371374	0.280808	0.174853	0.193812	0.341798	0.444417	0.285511	0.14415	0.292911	0.446369	0.352573	0.216483	0.656484	0.848674	0.943082	0.636107	0.48633	0.659006	0.435857	0.179038	0.140591	0.14087	0.0914669	0.108657	0.161267	0.0480255	0.155281	0.0618001	0.175862	0.421774	0.357439	0.362537	0.213978	0.0989081	0.0603478	0.0807327	0.198103	0.378438	0.462755	0.25976	0.790323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.9496c4f8-99ad-4b83-978f-c024a2ac68e0.fc.signal	0.004948	0.187165	0.442818	0.284912	0.0314607	0.072848	0.309972	0.951029	1.45653	1.76804	2.00565	2.83528	2.43101	1.66767	0.383254	0.368654	0.630214	0.597605	0.992536	1.02779	1.04109	1.05921	0.382711	0.471201	0.909191	0.477654	0.251574	0.372657	0.70786	1.16942	0.951965	1.34087	1.36579	1.44645	1.54082	1.36951	1.07753	0.814081	0.589937	0.520965	0.618403	0.692336	0.431069	0.5524	0.847217	0.819228	0.486179	0.627103	0.46662	0.473139	0.529827	0.574071	0.378947	0.129607	0.0656473	0.413962	0.867703
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.d18a9bb8-a055-4794-aa27-e2b7af9fbb39.fc.signal	0	0	0	0	0.0796235	0.577165	2.45507	5.35985	6.46303	6.18838	7.31995	8.12931	5.30106	5.95335	2.83924	2.91652	2.60158	2.19478	2.7148	2.62576	0.731374	2.53508	1.94649	0.470765	0.702697	0.0796235	0	0.353697	1.67478	1.48737	1.05772	0.261416	0.700991	0.283374	1.60215	1.90667	0.989691	0.536879	0.316157	0.637734	0.057364	0.168614	1.08918	1.24307	2.09299	1.46289	0.378444	0.234187	0.722425	0.524649	0.199059	0.348957	0.613681	1.4288	2.59768	1.47937	0.937025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.a150519d-0d11-4c76-b425-72b9ccc9b116.fc.signal	0	0	0.381744	0.82506	0.167475	1.57807	2.28312	5.015	9.42359	10.3914	9.517	8.32811	6.49478	7.60723	3.33063	1.41268	1.29883	0.771389	0.574445	0.598916	1.34204	0.740848	0.480558	0.609775	1.08331	0.972682	0	0.172129	0.537095	0.977272	0.614263	0.159049	0.201955	0.239452	0.0443316	0.453167	0.331819	0.167876	0.379538	0.385869	0.0181278	0.399459	0.398284	0.0141408	0	0.464623	0.637112	0.308306	0.470408	0.450705	0.401447	1.42358	1.68389	0.905401	1.67676	0.456511	0.284848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.1b5673b2-9c19-4918-a48e-ba3436bbc7ca.fc.signal	0	0	0.368333	0.35447	0.443105	0.462881	0.63609	0.974799	2.728	5.46036	5.39976	3.3872	2.50156	2.22747	0.899355	0.314427	0.64864	0.630146	0.246164	0.373609	0.218062	0.447511	0.686786	0.282256	0.978442	0.763234	0	0.128737	0.695098	0.809317	0.969528	1.13323	1.08846	0.646649	0.184124	0.55911	1.31631	0.540832	0	0	0.447041	1.5025	0.720521	0.589151	0.910054	1.00615	0.78072	1.08349	4.31592	4.86095	8.72853	8.26145	6.47663	7.89454	8.19103	6.51748	0.751724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.efb42d33-363d-4167-8c38-c336ba724978.fc.signal	0	0	0	0	0	0	0.453339	0.775859	0.283933	0.559464	0.890751	0.0180791	0.265635	0.513566	0.487409	0.729318	0.0595751	0.324026	0.661459	1.0395	0.232466	0.32369	0.147757	0.129912	0.830203	0.365181	0.436649	0	0.27174	0.777226	0.245988	2.67756	1.81508	0.754207	1.24137	0.537304	0.313954	0.284946	0.490779	0.201858	0.889524	0.229825	0.649566	1.97875	1.03955	0.751681	0.923842	0.332947	0.313954	0.299519	0.0144347	0.5413	0.144347	0.941855	0.452294	0.196322	0.598958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fd4d0f1-41c8-41b4-882d-bbcd98fbef74.fc.signal	0	0.0894495	0.59633	0.15107	0	0	0	1.03364	3.80449	2.60395	0.534378	0.324558	0.426656	0.987171	1.41692	1.225	1.82476	2.42507	1.12507	0.468698	0.274504	0.0740186	0.536994	0.219457	0.367517	0	0.0318043	0.996935	0.662676	0.577588	0.443782	0.231197	0.226991	0	0	0	0	0.442724	0.329969	1.22048	1.16483	0.520795	0.63211	0.437309	0	0	0.731498	1.05352	0.600306	0	0	0.580428	0.966055	0.310092	0.528746	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0.37745	0.60025	0.570369	0.0712955	0	0.110836	0.471812	0.911533	2.12223	2.00053	1.82314	1.29323	1.37204	0.440797	0.738846	0.786705	1.08055	1.15259	0.725225	0.98249	0.731176	1.48756	1.25548	0.489287	0.499945	1.07704	0.75212	0.882158	1.9321	2.89228	1.40089	1.92951	1.75037	1.32819	0.504663	0.226485	0.552417	0.770296	0.921332	1.43166	0.732603	0.198833	0.411	0.873755	0.613704	0.4124	0.270431	0.55504	0.284457	0.633278	0.942301	0.598327	0.69199	0.68781	0.73954	0.41939	0.284141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0	0.177751	0.54695	0.105739	0.153142	0.601632	1.08644	1.50403	1.21784	1.36711	1.98951	1.67088	0.402144	0.670893	1.14703	0.739427	0.593108	1.13116	1.70886	1.16133	0.161265	0.293344	0.693416	0.889154	0.841869	0.613789	0.145465	0.57087	2.70608	3.18672	0.921108	2.22968	3.36375	1.81535	1.19301	1.015	0.486183	0.139654	0	0	0	0.432479	0.473844	0.255134	0.0690428	0.479766	0.670163	0.536977	0.0402453	0.223543	0.234278	0.512574	0.347527	0.587293	0.833905	1.35841	0.29927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.e86f32e5-bf0d-4add-be96-995ad738d215.fc.signal	0	0	0	0	0	0	0	0.949606	2.39035	2.76127	2.36381	2.57994	1.71451	3.75666	0.47752	0.894549	2.16044	0.990687	1.50871	2.42088	1.66895	1.02449	2.05045	1.56943	1.7197	3.09942	0.197326	0.713686	0.417725	0.7928	1.79466	1.95119	0.609561	0.467883	1.15541	3.64436	2.09006	0.912733	0.559602	1.30753	1.1801	0.853911	0.53291	0.540471	1.00051	1.21921	1.15921	0.63942	1.12297	0.015562	0.400681	0.0667917	0.490295	0.36783	1.2648	0.837494	0.653846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.665ec701-8746-423d-9e1f-6b813507441b.fc.signal	0	0	0	1.17667	0.363268	0	0.370178	1.93525	0.629869	0.936854	0.473355	0.53075	0.656058	0.390716	0	0.551636	1.31926	0.319603	0.536445	0.404363	0.150158	1.70172	0.415617	0.101893	2.46444	1.92487	0.639423	0	0	0	2.03158	1.62681	1.29183	0.750228	0.955553	1.18457	0.189531	0	0.486594	2.11681	0.354731	0	0	0	0	0	0	0	0	0	0	1.17667	0.363268	0	0	0	0.47619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.ed15f6f7-9fc7-4af5-9ab6-233a7899d0bb.fc.signal	0	0	0.0195625	0.255458	0.562789	0.905073	1.64641	1.10372	1.03122	1.28207	1.19807	2.21566	2.2912	1.60891	1.3767	1.07915	0.623828	0.607009	0.323728	0.780514	0.632797	0.5381	0.724351	0.991151	2.09575	0.524796	0.409695	0.588102	1.29933	0.955663	0.43635	0.370325	0.379498	0.20482	0.697275	0.519366	0.387823	0.460284	0.310692	0.570824	0.484747	0.719119	0.231528	0.314871	0.641865	0.409546	0.550787	0.869364	0.706508	0.414303	0.136936	0.302635	0.0425769	0.211733	0.306087	0	0.967283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.fb97cdb0-391e-4e74-a4dc-d06dfb2e7cbb.fc.signal	0	0.0478781	1.46048	0.403425	0	0.120379	1.15861	7.90232	6.01605	3.64446	6.30479	4.96808	2.49872	4.94499	0.760307	1.56259	1.6871	1.03526	0.826228	1.64964	0.46034	1.38504	1.389	1.149	0.553943	1.34302	2.43582	0	0.590656	3.80195	2.20427	0.118475	2.28323	1.15412	0.480057	1.55702	2.59462	1.95412	0.285992	0.771151	2.49213	1.2823	0.725468	1.22303	0.971992	0.839442	1.06222	1.26575	1.30069	0	0	0	0.408537	1.41523	0.05107	0	0.682741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000882.3.04d71eed-285e-484b-801a-fe402d6e94ee.fc.signal	0	0	0	0	0	0	0.296721	0.98907	0.903351	2.60455	0.751693	1.60889	3.70571	3.65296	0.507723	2.40014	1.64186	0.942913	0.665974	0.98907	0.323096	3.0859	2.53861	1.21985	0.98907	0.0593442	0	0	0.237377	0.98907	1.50339	1.32535	0	0.586848	2.59136	0.876975	0.685755	0.665974	0	0	0.481347	1.7002	1.07388	0.257158	1.82648	3.42218	0.158251	0	0	0	0	0.408816	0.942913	0	0	0	0.634043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.f3c3e31b-1c64-4535-b45d-335af3db233f.fc.signal	0.628237	1.01077	1.86844	1.87139	1.75437	2.22796	3.3526	5.98257	8.29596	7.25743	6.96673	6.00772	4.40616	4.50136	3.76021	4.14641	8.44482	7.51567	7.77335	6.1083	6.34711	10.8433	9.71565	9.08127	10.5521	8.80135	6.98906	6.90512	10.6065	9.91378	10.5533	13.3102	12.7232	14.146	18.1178	19.5032	15.7776	13.1932	12.006	10.5507	7.35225	4.79033	3.24155	1.86565	1.37956	1.41302	1.52171	1.09225	0.928487	0.692533	0.53906	0.346383	0.345202	0.378905	0.34919	0.485833	0.584071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.2b134afe-2169-4129-971a-ea0bfe539d4a.fc.signal	0	0	0.057435	0.787671	0.166834	0.00586071	0.723075	1.34625	0.613737	0.833314	1.7087	2.20757	1.00678	1.02583	0.274221	0.331656	0.789873	0.969387	0.209196	0.336655	0.383423	0.472871	0.40787	0.09299	0.409104	0.0786354	0	0.314686	0.0440712	0.404776	1.03929	0.725616	0.298844	0.303585	0.454009	0.916673	0.679839	0.476441	1.17645	0.80094	0.226909	0.690274	0.523711	0.394767	0.605185	0.34775	0.471709	0.439621	0.673129	0.886133	0	0.11487	0.445804	0.832752	0.875192	0	0.628931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.bbfcde86-9029-4200-ba74-fe49f41c4cdf.fc.signal	0	0	0	0	0.193803	0.599556	1.13094	1.42947	1.99062	1.84346	1.38231	0.882517	1.07745	1.55217	1.25093	1.14728	0.858115	0.372938	0.561268	0.868663	0.886061	0.426368	0.498439	0.829742	0.951137	0.718205	0.503865	0.895046	1.7441	2.22171	3.26799	3.27606	2.82081	2.10146	1.15724	0.80302	1.19882	1.62557	1.90525	1.61212	0.839369	0.128394	0.118029	0.408621	0.627403	0.683065	0.438479	0.0448169	0.199791	0.345643	0.159887	0	0	0	0	0	0.736842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.26f0e8b3-e0d8-467c-92a7-4029668db296.fc.signal	0	0	0	0	0	0	0.664641	3.88014	0.621247	2.01601	0.600925	0.411765	0.950953	1.13302	0	0.770126	2.02848	0.526175	0	0	0	0.106745	0.361513	0.394895	0.521555	0	0	0	0	0.321092	0.36798	0.478942	0.469554	0	0.102475	0.42556	0.488131	0.231334	0	0	0	0	0	0	0	0.135949	0.672309	0.298887	0.198393	0	0	0.907712	2.08544	1.03973	2.90905	0.449452	0.201863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.18576743-b1b7-40af-bbff-f6570943d6bc.fc.signal	0	0.111754	0.3012	0.253863	0.280757	0.468181	1.14914	2.12827	2.34174	2.14601	2.1295	2.37359	2.10204	1.4002	1.06575	0.666628	0.543559	0.516877	0.595112	1.00963	0.953871	0.66742	0.698631	0.64871	0.782311	0.680566	0.11333	0.257949	0.600244	0.867273	0.918049	1.01836	1.11134	0.967573	1.12126	1.09645	0.781465	0.914556	0.72403	0.838089	0.791968	0.536747	0.310989	0.423927	0.577817	0.813535	0.541558	0.726075	1.00085	0.43905	0.0916766	0.145336	0.717527	0.560644	0.673293	0.81379	0.364807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.c39e9a3f-4177-48c3-969d-01c9bdd4340c.fc.signal	0	0	0	0.149527	0.392726	0.432476	0.593021	0.479284	0.48336	0.994742	2.26451	3.69902	3.12609	4.86845	2.74329	0.788725	0.161052	0.667989	0.412431	0.452706	0.669626	0.469144	0.546403	0.414896	0.415084	0.3726	0.484229	0.16099	0.366147	0.362252	0.554595	0.717278	0.643778	0.946991	0.349184	0.552236	0.774738	0.371364	0.117498	0.182553	0.2953	0.29625	1.15192	0.416886	0.431335	0.256905	0.239013	0.817562	0.621943	0.138835	0.341785	0.0624453	0.547137	0.14468	0.0963698	0.120788	0.911854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	0	0.0299877	0.339225	0.21335	0	0	0.0643482	0.330204	0.584865	0.842245	1.1847	1.027	0.262516	0.0781423	0.197591	0.39691	0.349121	0.364454	0.244914	0.212274	0.106555	0.150757	0.198288	0.25505	0.333206	0.252129	0.154548	0.383599	0.635882	0.537023	0.490992	0.237132	0.367586	0.204404	0.362063	0.392729	0.302662	0.254007	0.413421	0.614462	0.446435	0.208457	0.656691	0.774985	0.307588	0.268778	0.280649	0.229335	0.343106	0.358888	0.249229	0.250305	0.23693	0.161167	0.361355	0.20023	0.308411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.f66efe83-e756-4482-8652-631e84f79bac.fc.signal	0.139117	0.32115	0.349853	0.421257	0.246769	0	0.187187	0.742746	1.24118	0.614483	1.63647	1.58857	2.18847	2.01475	1.13158	1.45707	0.8978	0.609609	1.28013	1.01145	0.992784	1.03984	0.410756	0.367743	1.04716	0.495161	0.0267762	0.163963	0.779282	0.98466	1.24037	1.44003	1.21844	0.900232	0.892944	0.828009	0.4164	0.185081	0.655052	0.176136	0.695677	0.807689	0.79875	1.15755	1.04391	0.962757	0.961937	0.189918	0.593374	1.06095	0.800404	0.803646	0.810159	0.628291	1.49032	1.60546	0.699507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.9e152a2b-06f4-4999-86d0-5058f4184844.fc.signal	0	0.0661466	0.58797	0.0823158	0	0.529214	3.15326	3.55667	3.8495	3.8182	4.09219	3.14773	4.60484	4.80216	3.48498	1.24273	1.06235	0.351147	0.801733	1.72102	1.27014	1.0075	0.420722	0.58797	0.0823158	0	0	0.0813508	0.534469	0.0028052	0.737062	0.431231	0	0.697802	0.713484	0.213011	1.23586	1.09326	0.574324	0.104639	0.196956	0	0	0.279798	1.55895	1.35395	0.529225	1.49359	1.21132	1.33285	0	0	0	0.341035	1.36816	1.47008	0.849432
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e77c3456-1902-4dba-839d-200d22c58cf3.fc.signal	0	0.0218102	0.334074	0.344953	0.0185511	0.0146619	0.304549	0.811368	0.982248	1.02723	0.927117	0.757041	0.667433	0.540566	0.352737	0.985026	1.61668	0.947232	0.680944	0.912157	0.766067	0.750439	0.768189	1.15476	0.661899	0.516314	0.569322	0.581582	0.889129	0.597922	0.392067	0.581912	0.850422	0.587336	0.522646	0.573721	0.558265	0.760236	0.651068	0.422811	0.357612	0.298594	0.141584	0.194603	0.32725	0.373908	0.383826	0.434607	0.283287	0.264116	0.362465	0.596324	0.914091	0.715894	0.526371	1.15176	0.181152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.afb78491-e0c2-4398-aa2a-4c98b0c4c5b7.fc.signal	0	0.149057	0.290336	0.577209	0.494257	0.603626	1.34149	2.49186	2.14889	1.56421	1.12904	1.32491	1.02076	0.0224666	0.29206	0.618686	1.02302	1.50737	0.82649	0.542501	0.661533	0.579094	0.535869	0.215925	0.433526	0.400233	0.167635	0.373029	0.469996	0.546103	0.83246	0.218618	0.460673	0.62703	0.779406	0.864086	0.381929	0.258147	0.401732	0.394199	0.513266	0.616958	1.05864	1.48383	0.586292	0.705299	0.622791	0.451952	0.608271	0.778727	0.774222	0.514997	0.0985074	0.724106	0.416222	0.211473	0.395455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	0	0.288225	0.61488	0	0	0	0.416325	2.22991	0.77305	1.38641	1.58221	2.32183	1.94201	1.56978	0.247811	0.808453	1.36643	2.27245	1.3065	1.1695	0.598388	0.499526	0.241911	0.60179	0.347154	1.07319	0.118021	0.574295	2.53419	1.46574	2.3328	1.44198	1.36836	1.09492	0.093184	0.798137	0.747558	0.475918	1.10369	0.196777	0.181928	0.281078	0.0871705	0.47855	0.708532	0.402039	0.557928	0.949409	1.00637	0.592306	0.704139	0.4503	0.731781	0.248177	0.503531	0.407058	0.134078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.022f496a-4698-412d-9a82-a0a4b2e56c57.fc.signal	0.134571	0.575841	2.51502	1.84857	1.37632	1.20931	1.81796	3.39779	3.90991	2.92476	3.66882	4.69107	3.32655	2.78133	2.14411	3.69814	2.19824	1.67171	2.37003	1.69521	1.33437	0.942965	0.592016	0.48703	0.793724	1.14615	0.380348	0.313006	1.14342	1.0107	1.63326	1.37011	0.54091	1.17154	0.845696	1.34099	1.04979	0.97185	0.741679	0.917618	1.02756	0.649563	0.368468	0.33877	1.19764	1.13311	0.626884	0.541697	0.414839	0.391554	0.12819	0.892206	1.52488	1.37258	0.508894	0.544751	0.265347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.50a67581-2a50-4c48-8845-557b0ff0fd01.fc.signal	0	0	0	0.280252	0.123529	0	0.359723	0.91738	1.79254	1.45914	1.23528	1.4218	0.906873	1.01734	0.917017	0.987248	0.299755	0.55064	0.510802	0.915683	0.72349	0.56602	0.652983	0.766689	0.568262	0.442153	0.25869	0.180629	0.196058	0.958095	0.968093	0.759661	1.5113	0.941817	0.498882	0.55331	0.576857	0.199416	0.626651	0.707212	0.67153	0.522366	0.396026	0.334515	0.48468	0.195697	0.22905	0.821312	0.642163	0.601275	0.657643	0.31352	0.631146	0.704826	1.52124	1.18145	0.418605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.7af9ccfe-90f7-4be1-af44-ca5e6dca2859.fc.signal	0	0	0	0	0.007636	0.540826	0.605713	1.17916	1.39105	3.47017	3.47353	2.72094	0.947336	0.0985418	0.463764	1.24923	2.40179	1.325	0	0.637683	0.748456	0.787397	0.643767	0.545239	0.352416	0.476158	0	0.450533	0.886661	0.736898	2.63847	2.65845	1.25623	0.408526	0.530702	0.324177	0.882806	0.59945	1.84047	1.07758	0	0	0.370346	0.694906	1.05006	0.878215	0.15044	0.78163	0.55675	0	0	0.50669	0.403568	0.475968	0.949723	0.750619	0.567568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000335.2.cc603fdd-0221-4d9e-8597-71437d48b94f.fc.signal	0	0	0	0	0	0	0	1.12922	1.9292	1.91515	3.12397	2.50606	2.24938	2.32608	0.664525	0.732943	1.47623	0.118599	1.10238	0.454043	0.5279	0.0353181	0.405056	0.395181	0.468046	0.603772	0.371642	0	0.336552	0.619191	1.23051	0.63688	0.177374	1.24179	0.80337	0.451441	0.481349	0.406271	0.769729	0.873642	0.397063	0.0506784	0.489891	0.44942	0.626856	1.08125	1.15152	0.155191	0.663779	0	0	0	0.5279	0.971466	0.384311	0.916973	0.910112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.78755d78-d69c-44bc-a0ab-147f64c5fd5c.fc.signal	0	0	0	0	0	0	0.298029	1.30337	1.52201	1.14919	1.64632	1.73856	1.29728	1.22862	0.663703	0.343326	0.169787	0.592174	0.410456	0.500949	0.204098	0.31619	0.096678	0	0	0	0	0.302886	0.607385	0.643408	0.152521	0	0.156833	0.272847	0	0	0	0.074469	0.49588	0.735424	0.339161	0	0.184762	0.244918	0	0	0	0	0	0	0	0	0	0	0.704569	1.28878	0.653465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.3012eb3e-9d87-4c93-aaf5-58e99d8aaa84.fc.signal	0	0	0.628137	0.474951	0.865603	0.632524	1.16104	1.47	0.627371	0.955108	1.06532	1.47373	0.806701	0.530064	0.243463	1.27321	0.632348	1.16551	0.616997	0.605911	0.217486	0.452727	0.569111	0.887331	0.864344	1.32353	1.38787	0.128042	1.48022	0.949536	1.34637	0.858955	0.609456	0.240441	0.255957	0.325772	0.0932736	0.0858709	0.0577408	0.0791845	0.157589	0	0.183445	0.116186	0.0866112	0.0873515	0.191587	0.0895495	0.189369	0.366634	0.109475	0.283343	0.476423	0.553385	2.23789	2.68081	0.325723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.370f0fb4-0bb1-4fa3-8e1d-75f06bf7b384.fc.signal	0	0	0.105028	0.494798	0.701441	0.15156	0.331423	0.853755	0.580152	0.984482	0.967208	2.14789	0.733833	0.661768	0.299696	0.535487	0.241234	0.171803	0.274458	0.353812	0.043976	0	0	0	0	0.116697	0.418945	0.431781	0.423142	0.137754	0.192438	0.351288	0.222849	0.294136	0.237398	0.426839	0.0425586	0.205419	0.018482	0	0.295477	0.374281	0.284312	0.0365487	0.204164	0	0	0.177032	0.113889	0	0	0.268883	0.639037	0.311813	0.304873	0.13605	0.702521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.669b34b9-68b0-4255-96a0-ec2919c119df.fc.signal	0	0.158492	0.253233	0.134534	0.165496	0.264826	0.402655	0.817972	1.26096	1.3022	2.33887	3.23774	2.48745	1.45633	0.735035	1.49828	1.2034	0.69216	0.493884	0.414978	0.432905	0.622236	0.76339	1.00922	0.692275	0.307329	0.131502	0.330052	0.702521	0.601457	0.413404	0.537297	0.674837	0.57649	0.323873	0.37315	0.534936	0.366146	0.257887	0.360207	0.516494	0.573935	0.412667	0.618137	0.740833	0.489623	0.410297	0.585545	0.553931	0.711999	0.443487	0.355002	0.22235	0.167071	0.222498	0.612541	0.855989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.684cf59d-45fa-449c-93a7-eeeddb7b953b.fc.signal	0.006428	0	0.101241	0.715975	1.82023	1.55505	2.78461	3.82244	3.59957	3.89817	4.47193	6.00211	3.9844	3.91764	2.8865	1.78874	0.93785	0.971985	0.92229	0.677639	0.72988	0.153628	0.360012	0.965585	0.813441	0.630531	0.00824927	0.0367467	0.212329	0.342315	0.470823	0.313411	0.830695	1.07805	0.209962	0.183724	0.588523	0.557773	0.333609	0.206469	0.247961	0.438875	0.4722	0.531525	0.787956	0.200916	0	0.215999	0.446088	0.0464959	0.0704937	0.406322	0.254939	0.340864	1.0781	1.38563	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.d62c9039-ff24-4ee2-b0d6-4970f0dc49ef.fc.signal	0	0	0.128163	0.537625	0.0531409	0.321442	1.50593	1.22195	1.65326	1.51888	1.99392	1.88768	1.87552	3.4856	2.22209	2.9088	2.20333	3.8722	1.23137	2.60947	0.617341	0.643806	0	0.638608	0.600069	0.653246	0.18443	0	1.04697	0.322943	0	0	0.912589	0.871947	1.36264	0.435255	0.538511	0.680737	0.023472	0.0312593	0.512631	0.284455	0.990077	0.659516	0.0281334	0.331349	0.359482	0.228161	0.490672	0	0	0.625038	0.0937652	0	0.228193	0.46889	0.75
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.5946f083-9733-4b0e-bccd-bb3958898b16.fc.signal	0	0	0.639167	0.887824	0.825949	0.883697	1.93986	1.46105	3.24206	3.62291	2.53735	4.58067	2.93399	4.19153	1.65906	1.85701	0.474228	1.04188	1.13767	0.603855	0.556023	0.377223	0.207442	0.798071	0.679235	0.658604	0.278995	0.449477	1.25899	1.51864	0.315438	0.518058	0.861309	1.05885	0.524575	0.471273	0.329968	0.462575	0.714328	0.392952	0.821394	0.565974	0.454568	0.761895	0.640423	0.800544	0.186812	0.597348	0.447551	0.342024	0.533717	0.12376	0.295973	0.770297	0.53469	0.253134	0.935484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.856e5189-b10a-47ac-b38e-4f26c4b023ef.fc.signal	0	0.259407	0.338147	0.158334	0.568712	0.727901	1.12323	1.04421	1.62014	1.47445	0.540897	1.41498	0.685739	0.229202	0.326606	0.480622	0.267239	0.873652	0.482876	0.898698	0.292434	0.655774	0.99067	0.617871	0.777726	1.42783	0.141407	0.290481	0.185972	0.259765	0.766316	1.43086	0.889916	0.634781	0.954452	1.9473	1.74176	0.768059	1.13392	1.91153	1.60142	0.607827	0.762535	0.745022	2.33922	1.51477	1.99957	3.05333	2.81329	3.92989	3.96216	3.49034	3.5418	4.09435	3.20449	2.71186	0.549296
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.4522a86a-2cba-459f-b690-5243a5081964.fc.signal	0.0826406	0.30752	0.0653605	0.118674	0.368736	0.496026	1.93402	3.46139	3.42766	5.84511	8.42691	9.47215	5.45831	8.93787	1.75057	0.900003	1.09151	0.412497	0.419276	0.511784	0.727046	0.385321	0.543589	0.974555	1.86234	1.07064	0.248369	0.655681	0.806807	0.44802	0.800623	0.492185	0.258847	1.04436	0.306636	0.363685	0.260302	0.504601	0.239236	0.703428	0.783036	0.481118	0.565196	0.535125	0.025656	0.291156	0.507848	0.906821	0.543108	1.24099	1.16069	2.44407	2.91538	1.74048	2.5746	1.13181	1
