	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144201	chr9:144202-144351	chr9:144352-144421	chr9:144422-144501	chr9:144502-144581	chr9:144582-144651	chr9:144652-144801	chr9:144802-144951	chr9:144952-145071	chr9:145072-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145361	chr9:145362-145401	chr9:145402-145551	chr9:145552-145581	chr9:145582-145671	chr9:145672-145701	chr9:145702-145801	chr9:145802-145851	chr9:145852-145971	chr9:145972-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146361	chr9:146362-146421	chr9:146422-146451	chr9:146452-146571	chr9:146572-146601	chr9:146602-146751	chr9:146752-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147241	chr9:147242-147351	chr9:147352-147471	chr9:147472-147501	chr9:147502-147571	chr9:147572-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148251	chr9:148252-148321	chr9:148322-148401	chr9:148402-148521	chr9:148522-148551	chr9:148552-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.16a3040f-b17c-4d67-9177-3d83db7f277e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.860bedc9-692c-462c-94be-59ab1fd7c824.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617095	0.156227	0.170547	0.11717	0.023434	0	0.0624907	0.339793	0.264023	0.0867058	0	0	0	0.0663963	0.11717	0.121076	0.0367133	0	0	0	0	0	0	0	0	0.133281	0.274178	0.0859247	0.093736	0	0	0	0	0.263632	0.336864	0.11717	0.0492771	0.621967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.a3c721fe-088e-4da8-972b-3d6efe322bd3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0532146	0.91225	0.91225	0.906893	0.0716335	0	0	0	0	0	0	0	0	0	0	0.45217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.54e2d258-2a9b-4416-87fd-8933cfcab4dd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245312	0.226565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.856557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.101d30ee-3d0e-4afc-808d-754b63702070.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.d0bfbd94-1356-4f3e-90d5-3e35710ea347.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163878	0.280538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438939	0.450052	0	0	0	0	0	0	0	0	0	0.31392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.6d5e03e5-52f0-4f5a-a09a-c48b1dee351c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238763	0.318106	0.195864	0.038961	0	0	0.03743	0.432542	0.395943	0.811075	0.577598	0.240301	0.115097	0	0	0	0.022458	0.440635	0.405637	0.422867	0.662331	0.367669	0.145977	0.033687	0	0	0.11229	0.22458	0.115438	0.540541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000330.2.160bb057-c970-4be7-ab27-69d39aa5b7cd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201857	0.712588	0	0	0	0	0	0	0	0	0	0	0.401114
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000728.1.947eb4ad-5971-41d4-bce5-117b0744f0e0.fc.signal	0	0	0	0	0	0	0.0898352	0.298526	0.179076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00764915	0.349364	0.786239	0.467047	0.109001	0.0302006	0.179069	0.344334	0.234768	0.424394	0.339641	0.32547	0.216038	0.00207196	0	0	0.126767	0.327332	0.713602	0.42841	0.167411	0.011688	0	0	0.00111314	0.133353	0.261791	0.0441013	0.00310937	0.638436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000161.3.39d08846-3228-45c0-bd7e-10e6a5452dea.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00569667	0.6836	0.6836	0.0182293	0	0	0	0	0	0	0	0.13672	0.6836	0.414717	0	0	0	0	0	0	0	0	0	0	0.671605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a3567476-0b5a-4504-b34f-067a636cef5f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.8eb534c9-67c4-4b07-9857-b5e3ae6f9ea5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449193	0.800328	0.108526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.750a19c1-18ed-49f4-9a40-94442cc932b5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282279	0.0840372	0	0	0	0	0	0	0	0	0	0.489506
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.fc53d730-659c-4cf2-980a-4c7a71c2d016.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102794	0.25486	0.125306	0	0	0	0.101094	0.250612	0.9107	0.686848	0.191145	0	0	0	0	0	0.202295	0.25571	0.162261	0.38229	0.312204	0.0076458	0	0	0	0	0	0	0.791384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.1adc09a2-a510-4845-9331-a4c7f3104a2a.fc.signal	0	0	0	0	0	0	0.00897186	0.0715489	0.134423	0.0467376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113397	0.0469523	0.088463	0.16085	0.083101	0.0294873	0	0	0.0713088	0.216501	0.0186574	0	0	0	0	0	0	0.29638	0.565343	0.14627	0	0	0	0	0.024126	0.133403	0.0844443	0	0	0.350573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.ea2d9b95-5d31-4111-8903-1138eac02f8d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fa995553-a4c4-46af-820c-813f0732b09d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03158	0.249253	0	0	0	0	0	0	0	0	0	0.591003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.dafab27e-9fa4-4e54-8b12-f34d3390d9ba.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0964487	0.152686	0.24902	0.136907	0.12445	0.044802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.4860dab6-2e95-4bbd-9423-b2973a6129f5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0837206	0.48837	0.537221	0.433021	0	0	0	0	0	0	0	0	0	0.173228
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.33447c54-51f2-4852-abc6-ea1c91194a13.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0637485	0.343188	0	0	0	0	0	0.174907	0.166783	0.467953	0.0061014	0	0	0	0	0	0	0.244113	0.660486	0.0230497	0	0	0	0	0	0	0	0	0	0.892495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.3d472796-b354-45ed-8cd2-5997156e8606.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0885795	0.59053	0.574783	0.314949	0	0	0	0	0	0	0	0	0.317568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.5f689ee3-a1ac-46cd-9df5-204fd2293fe3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088725	0.543287	0.75116	0.112634	0	0	0	0	0	0	0	0	0	0	0.247839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.0214b245-4175-4c1b-a203-eb8edbfbdf0a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191069	0.479474	0.102744	0	0	0	0	0.27038	0.55621	0.929431	0.632689	0.0360507	0	0	0	0	0	0	0	0	0	0.189409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.370a045a-8699-430a-8079-37af3ea34afb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883691	0	0	0	0	0	0	0	0	0	0	0.851064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.19adda8d-7b9f-4fc8-9f3c-3606862bc9a2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0719093	0.13483	0.0449433	0	0.0224717	0.13483	0.0988753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.af323a26-7686-421e-89db-fa2bad412a32.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341523	0.080584	0	0	0	0	0	0	0	0	0	0.73962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.dd6ee57f-cc2d-4ef9-a0a6-305ef4d04ad5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342185	0	0	0	0	0	0.171005	0.100182	0.701322	0.515043	0.157645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.980512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.8843da7d-cdf7-4888-a714-dd6f9ae96b22.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488683	0.232606	0.179466	0	0	0	0	0	0	0	0.303351	1.10628	0.90359	0.527616	0.073587	0	0	0	0	0	0	0.692879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.01db0809-91fa-4fb8-a9d7-60bc51bd2d7e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0980182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000310.2.85b669d2-4eb9-499e-8857-891f684c1a1f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.9f48ab03-6b70-4ab5-96be-1fd0eefa6fd2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152269	0.191992	0.114018	0.154476	0.22068	0.161832	0.022068	0	0	0	0	0.377099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.e7d5be35-9222-4141-b673-2ac53d316b10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0830305	0.287241	0	0	0	0	0	0	0	0	0.181699	0.224373	0	0	0	0	0	0	0	0	0	0	0.768707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.89df7901-62b0-45af-9204-076797d91c40.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003830.4.fb9c6ae6-03c8-4296-b2fc-7f376ddf8a74.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186816	0.44834	0.205509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156982	0.176418	0.188378	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.2738728e-c625-46ab-90a4-80a1e15e2e66.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131371	0.365289	0.0429497	0	0	0	0.0404954	0.174253	0.0797637	0	0	0	0	0	0	0	0.0391149	0.740346	0.122743	0	0	0	0	0	0.197963	0.236344	0	0	0.241719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001007.4.930110af-b1d2-43fd-acc9-c2552f92c18b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106722	0.153985	0.245462	0.455825	0.224116	0.0777546	0	0	0	0	0	0	0.318641	0.140263	0.45738	0.222973	0	0	0	0	0	0	0	0.872881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.e590a556-6181-4b64-8099-0b8ac3706fc6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178692	0.75516	0.572835	0.105448	0	0	0	0	0	0	0.774051	1.62145	1.02556	0.124735	0	0	0	0	0	0	0	0.607463
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.864e3441-10a9-434f-bc8b-9117f89777a3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001011.4.1ac39a15-861c-4951-b231-e7623ea87433.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099708	0.193618	0.229233	0.120698	0.10683	0.074781	0	0.0338295	0.10683	0.10683	0.0627626	0	0.105932	0.199737	0.200175	0.0491418	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003827.1.901da503-70cf-4026-b479-817005e87735.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558153	0.178078	0.162525	0.0368866	0.271939	0.249611	0.09707	0.09707	0.000882455	0	0.0517707	0.154007	0.373972	0.391113	0.240622	0.176358	0.09707	0.0524178	0	0	0	0	0	0.0399166	0.4625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.a87b3aa3-3079-47ca-a7bd-cbacd583588f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000871667	0.200569	0.26166	0.26166	0.0562449	0	0	0	0.129083	0.158738	0	0	0	0	0	0.124663	0.209296	0.170896	0.105908	0	0	0	0	0	0	0	0	0.141285	0.26166	0.156952	0	0	0	0	0	0	0	0.315103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003805.1.4df83158-9c0a-486f-935e-2377298bda67.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117867	0.218434	0.253763	0.136	0.0181333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0652568	0.27188	0.131423	0	0	0	0	0	0	0	0	0.211538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.85f89b17-aeba-4a6e-bcd1-5f7463b1eb27.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278633	0	0	0	0	0	0	0	0	0	0	0.841389
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.2e0a4cf7-9d6b-4b90-9eb6-636b61ae48d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975475	1.18639	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369129	0.79099	1.12711	1.00716	0.110739	0	0	0	0	0	0	0	0	0	0.367906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.6dc10c5d-c31d-41e0-b93a-1f02c86942e4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143003	1.05277	1.09013	0.0999106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.10076c7e-f79e-4b00-a93b-8c94fb34535f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000317.2.a124c173-07de-4c6b-9f27-c8918085df98.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211823	0.54928	0	0	0	0	0	0	0	0	0	0	0.328042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.255a9279-9bfd-4bf8-bbb4-56dd958d45f6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311153	0.41886	0.240844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239349	0.41886	0.42724	0.371389	0	0	0	0	0	0	0	0	0	0.846106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.6766be7e-7a8e-4df0-9a81-95d754bf6fc1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0942977	0.385182	0	0	0	0.0259718	0.23974	0.386781	0.023974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.69d9ebdf-0f23-4c5e-8a37-c8d2e360479a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.99b27424-8cc1-4279-877c-81e486b3d19a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164114	0.2705	0.060903	0	0	0.127599	0.461661	0.339329	0	0	0.678525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.b68d835c-6f29-47d9-bc6d-a2a56a000741.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.08c7f8f1-8d33-4b78-a437-57675e0cb0f4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193483	0.11609	0.0913241	0.1811	0.280551	0.137373	0	0	0	0.168717	0.0634625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.b74fcffa-6769-49b3-a5e1-d1a14d1711c8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348754	0.393279	0	0	0	0	0	0	0	0	0	0.674129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.ab48306f-f7ee-424c-9e95-3a171d465667.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.58100d32-de3d-456a-a280-51cbf3f744ab.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146098	0.331588	0.157391	0	0	0	0	0	0	0.0615906	0.977577	1.4598	0.528862	0.192163	0	0	0	0	0	0	0	0.86603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.46c364bd-3681-415b-98c9-6847142e383a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445935	0.962666	0	0	0	0	0	0	0	0	0	0.0913242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.dec25b9b-6df6-4939-9e00-5325f2277db2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075699	0.066544	0.11568	0.203285	0.183684	0.152504	0.00877114	0	0	0	0	0	0	0	0	0	0	0	0	0.506897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.f8ce3430-b2fd-414a-9546-9bea993d3d31.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.bbe0fcdd-1f38-4b05-9389-41cc4d505f6b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563574
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.c83ba750-10c0-4b5c-a8d5-15d9d1070487.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618289	2.10758	0	0	0	0	0	0	0	0	0	0	0.279119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.44bc2162-d439-4783-8b4b-4e76b31501ad.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200758	0.147854	0	0	0	0	0	0	0	0.353455	0.407578	0.21635	0	0	0	0.16224	0.437964	0.597375	0.675687	0.846404	0.751394	0.234433	0	0	0	0	0	0	0	0.606343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.5192d960-f7e6-4c19-807d-86c5f08ffc22.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147677	0.490624	0.441127	0.27014	0.0922978	0	0	0	0	0	0	0	0	0	0	0.111915	0.27014	0.311537	0.140473	0	0	0	0	0	0	0	0	0	0.519048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.a17b3eb5-1248-4c56-a9b9-a415748c2b58.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225371	0.465044	0	0	0	0	0	0	0	0	0	0.882143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.83ea03d7-6e78-47ac-9ea3-4d33b074e7dd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107745	0.887886	0.575358	0	0	0	0	0	0	0.783906	0.961193	0	0	0	0	0	0	0	0	0	0	0.776727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.fa7fb671-7543-43ee-b03b-da981bbc7a9b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409502
