	chr1:149090255-149090404	chr1:149090405-149090504	chr1:149090505-149090554	chr1:149090555-149090654	chr1:149090655-149090704	chr1:149090705-149090854	chr1:149090855-149091004	chr1:149091005-149091154	chr1:149091155-149091304	chr1:149091305-149091454	chr1:149091455-149091604	chr1:149091605-149091754	chr1:149091755-149091904	chr1:149091905-149091994	chr1:149091995-149092054	chr1:149092055-149092144	chr1:149092145-149092204	chr1:149092205-149092354	chr1:149092355-149092504	chr1:149092505-149092654	chr1:149092655-149092714	chr1:149092715-149092764	chr1:149092765-149092804	chr1:149092805-149092954	chr1:149092955-149093104	chr1:149093105-149093144	chr1:149093145-149093254	chr1:149093255-149093304	chr1:149093305-149093404	chr1:149093405-149093464	chr1:149093465-149093504	chr1:149093505-149093554	chr1:149093555-149093704	chr1:149093705-149093854	chr1:149093855-149093904	chr1:149093905-149094004	chr1:149094005-149094154	chr1:149094155-149094234	chr1:149094235-149094304	chr1:149094305-149094454	chr1:149094455-149094594	chr1:149094595-149094604	chr1:149094605-149094754	chr1:149094755-149094824	chr1:149094825-149094904	chr1:149094905-149094994	chr1:149094995-149095054	chr1:149095055-149095204	chr1:149095205-149095285	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.71368893-79b1-4e8f-94b0-a1f322351c50.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145714	0.20238	0.195021	0.20238	0.20238	0.20238	0.080952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.9e057db0-12a8-4506-8d1c-dcb4b250c1de.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.114672	0.0533543	0.11945	0.161307	0.18456	0.11945	0.105116	0.0852077	0	0	0.04778	0.12543	0.526593	0.4039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0804297	0.235623	0.170276	0.0756517	0	0	0	0.631313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.2fed605f-5556-495f-a3dc-996f1c618e91.fc.signal	0.15792	0.0630654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0316515	0.578888	0.80841	0.344177	0.298549	0.24686	0.120263	0.03954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.4c779d5c-81a6-4492-a2ab-32ef5f8f70d0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5545bcc7-1d10-4b9f-b8ab-ad8d845f8fcc.fc.signal	0.363253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648464
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.b6f7e119-ff00-43c1-b8c9-a6de8420c8f5.fc.signal	0.0337179	0.20248	0.101154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192355	0.0370967	0.10115	0.10023	0.10115	0.0617015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421759	0.666558	0.848918	0.385752	0	0	0	0.661836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.33d21ea8-28ff-4f08-83bc-ecd68e8e31f9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117119	0.289177	0.0266049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146905	0.247867	0.158328	0	0	0	0	0.690428
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f452847b-856b-4b4d-bec4-906e8d705518.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.476846c8-9a98-404a-a2ae-8e077ecdcc70.fc.signal	0.438234	0.140765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0438793	0.10126	0.177197	0.491546	0.466557	0.088602	0.0460273	0.17011	0.20251	0.10126	0.015189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.0d9403d3-7c49-45ef-b733-64b963da6a93.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137525	0.756567	0.524301	0.315802	0.157435	0.366739	0.474724	0.203742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.d50d886e-de20-4390-91ea-79449d21afd2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.eff029f0-bac1-4b6d-a8ef-a052fc08bb40.fc.signal	0.414088	0.163272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532402	0.153805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557756	0.703215	0.475218	0	0	0	0.648973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.fc540a64-f107-4a30-90f0-2351f9514fe6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56872
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.7f3322b0-7459-468e-9fb0-8a7f154146ac.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804511
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.6340c768-b60c-43ff-84dd-c55bbe817516.fc.signal	1.35813	0.541918	1.01245	0.828562	0.340204	0.0256013	0.0969193	0.0402307	0	0	0	0	0	0.00304778	0.482461	0.545732	0.0663042	0	0	0	0	0.016458	0.97401	3.45347	2.56903	1.51248	0.581196	0.705127	1.4885	1.4016	0.552172	0.005486	0	0	0	0	0.0621747	0.13715	0.00391857	0.135321	0.0166539	0.2743	0.684074	0.73099	0.991147	0.535019	0.0342875	0	0	0.554764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.2060b949-a0ba-4eb6-9071-42320bc08233.fc.signal	0.190465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102034	0.801073	1.63106	0.25504	0.0324596	0.132635	0.51026	0.314633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145763	0.51026	0.385528	0	0	0	0.493836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.3ff79a1c-fa56-40ee-8e45-af67644a868b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692982
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.a679e95c-5603-4aa9-a651-5d699227d0bd.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.ba41b0a8-afb1-412a-b955-efd4cd4011d5.fc.signal	0.25881	0.0721285	0.150459	0.296145	0.156597	0.00716473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150459	0.30688	0.130498	0	0	0	0	0	0.122824	0.216915	0.015353	0	0	0	0	0.123848	0.0636053	0.128581	0.141589	0	0	0	0.641176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b9dbaad9-2938-4b18-847c-4c3a725caa30.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319534	0.742807	0.223969	0.23577	0.15718	0.147749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.28974330-5516-4453-9680-5e36e5a6f76f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983398	0.291006	0.422131	0.145926	0.0138425	0.134504	0.25379	0.25379	0.15227	0.0685206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.98dee4c6-4d34-480a-a6be-9b7ab769fa23.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.66a40f9f-6ca2-4937-819f-50fcd48c0ff1.fc.signal	0.00515067	0.374805	0.486833	0.658732	0.471383	0.30137	0.0244657	0	0	0	0	0	0	0	0.106232	0.19315	0.19315	0.282045	0.151945	0	0.0997942	0.19315	0.444343	1.51836	1.65258	0.840327	0.321398	0.19315	0.065671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.93858f63-89ca-4fc1-b09c-156027aebe3c.fc.signal	0.342557	0.455903	0.382858	0.130978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207801	0.414762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.461b697a-4c20-47a7-8de2-3fc5af949e79.fc.signal	0.446147	0	0.089712	0.2492	0.084728	0	0	0	0	0	0	0	0	0	0.188977	0.233971	0.0207667	0	0	0	0	0	0	0	0.152012	0.221165	0.0215218	0.226772	0.219296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097188	0.06408	0.3924	0.520398	0.0602233	0	0	0.681614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.ed526ba9-6db4-41ed-9033-78c197f98a7a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481132
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.8f2205e1-b664-4bca-ad51-53d7ed5a7d3c.fc.signal	0.38877	0.599356	0.26939	0.150851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341185	0.589032	0.40403	0.200773	0.0834706	0.13463	0.13463	0.0976067	0	0	0	0	0.0780854	0.13463	0.0201945	0	0	0	0	0	0	0	0	0	0	0	0.528358
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.56cd85a8-5ca2-4de0-a140-ece4da1de9d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.586538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.a2132ec8-5019-4f71-b6df-20615bc02f27.fc.signal	0.532804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065496	1.35028	1.57659	0.283819	0.0793895	1.03063	2.18365	1.47395	0.420313	0.21832	0	0	0	0	0.369697	0.125537	0	0	0.043664	0.414817	0.767197	0.171539	0.401171	0.300801	0	0	0	0.611111
