	chr5:179835385-179835474	chr5:179835475-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839194	chr5:179839195-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0.396126	0.956725	1.63628	2.69991	3.44879	3.53974	3.46091	2.84649	2.5905	2.94406	3.10931	2.87109	3.17943	3.48659	4.07151	4.45447	4.63722	4.46102	3.79566	2.70359	1.751	1.7565	2.64486	3.11106	2.26492	0.953501	0.334036	0.449666	1.0462	1.59833	1.68319	1.15257	1.30118	1.46666	1.47368	0.784912	0.689692	0.553383	0.460757	0.410299	0.742434	0.823192	1.01041	1.08932	1.20538	1.26236	1.38523	1.2778	1.21291	1.06574	0.965441	0.907635	1.10311	0.83144	0.780982	1.04437	1.37661	0.254224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aea2aa2c-6af2-475c-9bb0-3fdc6d0339b3.fc.signal	0.664188	5.03262	8.80848	2.80402	1.8665	1.12979	3.8318	5.12131	6.79755	5.67184	5.57058	4.98259	2.9051	3.43002	1.11929	4.55924	7.36779	7.41342	8.00214	5.06811	2.32852	4.32399	4.63102	4.40519	4.60951	4.43253	1.79569	0.19648	0.878064	4.48855	2.88916	5.52264	5.92234	2.47434	2.37986	2.22005	3.10244	4.28701	2.6258	5.0339	4.47877	4.67807	3.25099	1.85641	2.66072	4.19584	3.42079	1.2251	2.39961	1.46965	0.616116	0.791485	1.67858	3.62717	1.62447	0.928409	0.528091	0.286008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.eddf4881-cfdf-4d09-8ca1-4766009011f8.fc.signal	0.118284	0.057717	0.357404	0.766849	2.44331	2.22629	1.41599	0.684673	0.204686	0.449539	0.700905	0.835292	1.32057	2.59209	1.55421	1.26184	1.14389	1.09516	1.09515	0.890823	0.553644	0.81729	0.685618	1.25841	1.28519	0.503963	0.144504	0.117571	0.324915	0.607453	0.609973	1.07807	0.693311	0.662627	1.12007	0.782651	0.201156	0.497542	0.437739	0.790782	0.83973	0.592299	0.92052	0.800194	0.495747	0.697603	0.141937	0.559963	0.480447	0.20179	0.112014	0.183835	0.286441	0.458247	0.441036	0.57657	0.470318	0.911854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.bfd631c1-ff33-408e-83f7-24c85f85303b.fc.signal	0.525561	3.00102	4.93489	2.87976	3.05937	2.24971	4.14454	10.5099	14.7737	9.46733	8.19185	9.63135	4.48433	6.268	4.47354	5.83387	7.56626	7.02369	7.2233	6.51343	5.81784	5.41596	6.44926	4.82737	3.63189	4.10726	1.37445	1.44827	1.32482	4.91064	3.7653	3.89188	3.6878	2.43853	3.52736	3.59618	3.97282	4.70369	6.36125	4.25883	4.90532	2.98711	3.6131	2.4378	3.68846	5.19662	3.86029	2.11259	3.11614	3.10118	0.995427	0.714628	1.40081	2.04874	1.52611	2.38653	2.22651	0.290123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.34a6aaf4-d685-456d-a66b-4e602e93fb03.fc.signal	0.0152878	0.912957	2.73622	2.70303	1.73607	1.32133	3.50976	4.93799	5.12926	2.30514	3.27683	3.43967	4.48828	2.29273	1.08481	2.03837	3.1115	3.76428	2.8416	3.57762	5.39547	3.02967	3.66458	2.92094	2.99212	3.43358	0.693651	0.899202	3.87365	5.81589	6.61257	5.45885	3.61421	2.09836	4.09243	2.30737	4.13521	7.43181	6.46711	6.8782	1.92325	1.66449	2.04618	4.3914	4.97144	3.43142	2.42849	1.0036	2.04375	3.96066	2.0132	1.32134	0.92491	0.150467	0.658782	0.826439	0.754407	0.630522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.c2fb6923-d2e9-4aa0-b49a-8c647a477130.fc.signal	0.136007	0.1774	0.329948	1.09852	0.899878	0.359521	1.60325	2.58484	1.18597	1.06447	0.999083	1.28659	1.40145	1.85737	1.33829	2.07208	1.06905	0.307524	1.62247	2.25021	1.6955	0.907916	0.488882	0.988873	1.52366	0.814821	0.0215836	0.163521	0.516163	0.828045	0.563659	0.586238	0.523189	0.506256	0.920376	1.44399	1.74934	0.78782	0.369014	1.13442	1.06887	1.66745	2.14885	1.63606	1.06682	1.64578	1.61951	1.10735	1.02013	1.01544	0.737219	0.25092	0.0766179	0.281714	0.492881	0.334436	0.417403	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.36abf718-9256-42a8-9dd6-975bef0637c8.fc.signal	0	0.293397	0.836933	1.00528	0.1714	0.953012	2.53337	3.90362	2.62197	2.8364	3.38635	2.39025	3.16402	3.19178	4.73439	4.28812	3.1918	2.42047	2.2396	3.31378	3.31068	1.78823	1.65257	2.51081	1.34479	1.20386	0.142046	0.370618	0.918794	1.99625	1.88162	1.45863	1.01596	1.35779	0.780727	1.01452	1.37994	0.75356	1.7711	0.989421	0.690266	0.483335	1.07165	1.21138	1.23229	1.05314	1.89934	0.555934	1.1396	1.57194	0.433912	0.250172	0.438591	0.361376	0.243991	0.952751	1.16428	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.3b762a00-3a45-430b-9a03-047a2f48270c.fc.signal	0.586727	1.25206	2.33548	0.399619	0	0.694488	2.30666	2.65068	2.84499	2.16082	1.78152	3.06822	1.62954	3.73624	3.95953	3.56201	4.42923	5.59712	4.41605	3.03644	3.03263	2.74728	2.64534	2.8848	3.20608	1.85587	0.238058	0.461429	1.17968	2.13333	1.4181	0.922991	1.22078	0.88573	1.28278	1.73076	2.12857	3.20728	3.5332	2.59914	3.25089	2.32912	2.17622	1.92618	3.65619	2.86895	2.92403	2.01865	1.48148	1.87346	0.528135	0.640479	0.46205	0.684693	1.48417	0.774245	0.484932	0.201863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.f878ad9b-d6d3-4a62-ad1c-aebee9337a47.fc.signal	0.0364247	1.5937	2.60353	3.88941	5.05216	1.40535	3.15368	4.53383	2.24078	1.95781	1.70956	3.85305	2.59552	3.52593	4.74222	5.10555	1.9394	3.53549	3.81151	4.31935	2.41326	1.67807	2.38862	1.97601	2.83876	3.6216	0.958172	0.709936	0.994605	2.52819	2.12525	2.03253	1.33218	1.87205	2.41731	2.14839	2.69041	0.468766	1.00125	0.89783	0.65585	1.17631	1.92732	1.95478	1.34274	0.693457	1.00761	1.09788	1.2344	0.789888	1.24797	1.08035	1.5038	0.787739	1.31785	2.3447	0.351323	0.702521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.0c107f79-35ef-4ad5-a762-22192d0ee4c1.fc.signal	0	0	0.392986	0.484522	0.082424	1.13622	4.10063	12.6077	16.8935	5.73375	6.93233	5.50186	4.96615	4.95969	4.27302	5.89116	6.87755	7.55096	7.16707	3.73501	4.06633	3.86556	2.56295	1.43619	2.12025	2.48949	0.92327	0.881062	1.05657	1.1414	0.822679	1.87871	0.954946	1.09713	0.702495	1.37104	3.1096	3.39601	2.35643	3.04037	5.39565	4.9433	5.41992	4.8807	5.12577	8.27659	5.20881	5.91629	4.89019	2.34126	0.951682	2.14831	1.66604	1.01719	2.48737	2.6636	2.51876	0.567627
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.6bd86a0d-9ca9-4cf3-b822-a5f283f5194f.fc.signal	0.298076	1.19471	2.38905	1.8202	0.328889	0.571037	1.93809	4.67767	5.88979	4.18703	3.3255	3.30574	2.93264	2.50303	1.51736	3.0666	4.58132	4.73056	5.34987	4.04054	3.64759	4.69889	4.78567	3.97893	3.84273	3.171	1.74836	1.22948	1.42555	3.27887	4.15714	3.52214	4.50052	3.69122	2.79203	2.44708	2.74625	3.11578	2.8846	3.47315	3.84468	3.52747	4.29476	4.1113	4.37484	3.67696	2.80734	3.04724	2.95551	2.28483	2.28391	2.21291	2.27174	1.85632	1.09693	1.05173	1.58677	0.68301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.0eee2def-7060-4652-bac9-21261028455b.fc.signal	0.20589	0.075493	0	0.161963	1.34394	1.78854	1.20891	1.6459	2.29226	1.89166	1.77381	2.2078	1.90128	2.75102	1.74753	3.09418	3.93981	1.81891	1.28075	0.929369	1.57728	1.99325	2.07698	1.40979	2.02207	1.68986	0.790716	0.0446095	0.421951	0.591666	0.429453	2.28869	1.89841	1.74929	1.65584	0.824786	0.323986	0.659438	0.683975	0.969173	1.70635	1.91226	2.06882	1.01896	1.14171	1.61271	1.14817	0.617601	0.534269	0.405664	1.02407	0.771498	0.2004	0	0.251181	0.297848	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.51f7a6e7-e584-46ff-92a5-bdc9cc73913e.fc.signal	0	0.157749	0.455415	0.471876	0.189299	0.499703	1.63579	5.9121	8.46072	7.47204	2.96239	2.20742	2.73421	3.66454	2.56728	6.93454	9.03895	4.41359	7.99491	7.92104	4.46068	6.41466	3.47871	3.48144	4.84806	3.1138	1.56378	0.960213	2.75261	4.83047	4.12069	6.74586	5.23281	4.03389	1.9011	3.39235	6.14519	6.58823	7.95763	7.7395	7.51697	6.88872	7.58556	5.71457	7.56637	4.11717	5.0894	3.38794	2.65348	2.18151	1.89299	0.576128	0.647458	0.757197	1.52297	2.64142	3.43294	0.695402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.29b9a930-c799-4888-ba4b-b384862d86c5.fc.signal	0.691032	2.98434	5.12178	2.98801	2.04692	2.15027	3.17907	7.06687	7.23564	3.76141	4.34981	4.47626	4.09977	2.10864	2.32437	5.65774	6.19655	5.07722	6.21952	5.65796	4.87088	3.59997	3.57199	2.24292	2.15109	3.17058	1.08867	1.1347	1.11627	2.72119	2.57611	2.84653	3.15914	2.08337	2.38993	1.83421	2.84515	2.98849	2.77455	2.96164	3.22489	4.01659	3.06174	2.31208	2.75562	5.87019	3.30692	1.96841	3.17204	1.58149	0.321633	0.295441	0.955605	1.32768	1.27151	1.20468	1.4116	0.55
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.1fdea0c8-02c6-49d5-977f-4ec727658eb3.fc.signal	0	0.00463983	0.27839	0.350805	0.31927	2.22365	4.00278	3.37958	3.03299	5.10041	5.15346	2.50969	2.33623	3.39458	3.15572	3.32182	3.28516	3.35286	3.75415	4.8694	4.76743	4.1081	1.80438	0.417666	2.03269	1.19733	0.514192	0.27839	0.504293	1.87214	1.96165	2.21696	1.50145	0.831612	0.0408305	0.280287	1.05714	1.78576	2.23205	2.36109	1.06181	0.931878	1.42936	1.55158	1.80555	2.44853	1.58159	1.32021	1.38295	1.34027	0.584728	0.194873	0.241271	0.111356	0.0723814	0.59171	0.691057	0.774194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.f15bbc60-bdd9-41bc-9ee0-dd9aa0424d13.fc.signal	0	0.583066	3.12058	1.2524	0.464106	4.26302	8.19498	16.0436	18.2548	22.8286	14.6719	13.2369	14.7657	9.366	8.23055	9.02587	17.5874	20.8356	25.0073	20.4399	17.1383	17.5759	9.13546	7.8597	7.39999	7.7168	2.78007	3.23019	5.40212	6.01553	10.2876	11.0572	6.06631	3.55138	2.89765	2.94484	6.77232	10.5939	11.0083	14.0122	19.633	18.208	10.9222	7.31044	7.06038	10.6625	10.0415	4.46951	5.46742	4.57989	2.73344	2.38359	3.11825	2.83369	4.90474	4.60478	2.52508	0.794425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0.290943	0.664418	0.983748	2.14933	2.73575	1.80406	1.94194	1.70709	2.86973	3.13484	2.53291	2.86875	2.08	2.18934	1.64609	1.44994	1.45185	1.73091	1.91638	2.4128	2.09201	1.98049	2.17836	2.3112	1.74229	2.333	1.50339	0.753667	0.867179	1.75991	1.77645	3.38167	3.3911	3.3596	2.42292	3.06555	3.07397	2.01579	1.10042	1.64158	2.01315	2.19052	2.16915	2.905	3.39888	2.75262	1.41391	1.55646	1.24761	1.23104	0.85613	1.07369	0.873344	0.434362	1.08558	1.72069	1.1804	0.340077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.7673cefe-afff-41e8-b1a7-d52d55271696.fc.signal	0.12645	0.624292	0.720871	2.12462	3.50187	2.28392	5.06225	5.73489	3.61124	4.37585	3.95709	6.06951	3.06816	5.21268	6.16751	5.36886	6.00764	4.96536	4.43671	3.64135	3.19891	2.51736	2.71023	3.64396	3.26986	3.43134	1.85547	1.9808	3.25279	3.94707	3.62436	3.63692	3.19382	4.46889	5.49856	5.2621	3.32986	3.88218	4.54125	2.66934	2.9685	2.66789	3.29401	5.63658	4.41683	3.5107	3.04309	2.75831	1.31624	1.70521	1.56961	0.755281	0.928223	1.08878	1.38662	2.64214	1.00407	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.aa4ec0d5-3aea-4f13-89c0-cd2057b2cb93.fc.signal	0.128099	2.29101	2.64279	0.266053	0	0	0.210624	3.00344	2.50944	1.84019	1.37216	1.63474	0.92998	0.478537	1.21049	2.57331	2.65477	3.88437	5.48069	2.81033	3.26812	2.52831	3.1047	2.50956	2.49616	0.49612	0.469428	0	0.169293	2.00066	1.47583	1.51815	1.20968	1.55312	2.94721	2.81081	2.27141	2.24139	1.14351	2.20014	2.72433	1.77556	1.28054	1.89747	1.38018	3.88069	6.44327	1.89638	0.320924	0.605134	0.107062	0.0750782	0.687761	1.07134	0.501609	0.655783	0.0522987	0.885965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.d999326f-0bb9-43a3-80f2-21bc2de5bd70.fc.signal	0.121976	0.778228	1.05613	0.522799	0	0.204514	1.50011	3.98189	3.73321	3.17233	4.50237	4.91556	4.08657	2.54062	0.995528	1.63703	2.34893	2.59371	4.02387	4.38232	4.80567	5.4919	4.67891	4.15823	4.02964	2.4002	1.27239	1.19692	1.46974	2.21185	2.72816	2.71782	1.90332	2.27731	3.55587	3.60963	2.83964	2.42461	2.01392	2.31445	2.37634	3.33625	4.06883	3.44803	3.96271	4.68589	3.33014	2.50281	2.80792	2.68743	2.30798	1.97896	1.60681	1.03816	0.533723	0.327342	0.811599	0.274177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	0	0.170699	0.53905	0.129372	0.2839	3.53462	4.80006	7.50399	8.63595	7.04358	8.70215	6.33403	3.81959	7.97484	4.86517	4.09088	4.25781	4.99873	7.08662	7.42209	4.15067	3.83469	2.68087	1.62434	2.16857	1.48963	0.395303	1.48239	2.91686	5.25625	6.61358	4.79035	3.74819	1.78965	0.937947	0.247963	2.88212	5.63845	5.34344	3.75494	2.84135	0.934142	0.815762	3.15883	6.03376	4.58197	4.18094	5.18324	2.3399	1.23099	1.34403	0	0.194058	0.53905	0.301868	1.94058	3.4187	0.653465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.fd6af78d-f0a5-47ad-b698-d7548dd4cbd0.fc.signal	0	0	0.0577753	0.86663	0.785746	3.37987	5.22428	5.66939	2.88903	1.55304	3.65623	4.49299	3.11578	4.64994	5.86783	6.44299	7.70438	4.22474	7.26816	4.25228	5.85191	2.98961	1.88926	2.38613	4.70871	2.49013	0.768412	1.55994	4.62204	6.41307	7.78232	5.9474	3.53759	2.94655	3.10255	3.49542	3.81319	5.39046	6.32642	6.6673	4.15984	2.23592	2.88878	5.69089	3.47857	1.2135	1.56979	4.02118	4.18295	1.21329	0.161771	1.77949	2.16081	1.42981	2.50446	1.27832	0.801425	0.559184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0.237304	0.893215	1.8572	2.54855	2.40416	1.88815	2.62707	2.58064	2.92743	2.6858	2.66923	4.52774	2.50005	3.12316	2.23247	2.4888	1.82927	1.90053	1.52649	2.3299	2.7785	1.78577	1.39617	1.93627	2.49198	2.15214	1.34692	0.500921	1.01026	1.20243	1.50145	1.83421	1.57978	2.36688	2.99041	2.81029	3.05104	2.61999	2.98459	2.48021	2.27168	1.72956	1.51316	1.82313	2.18023	2.4276	1.32762	0.739886	0.941956	0.408802	0.634408	0.838852	1.46027	1.29562	0.806433	1.10382	1.5949	0.343387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0.693499	1.47331	2.62072	0.742285	0.0197179	0.796969	2.83647	4.66652	4.82004	6.69767	5.79277	7.31101	4.2256	5.59884	5.41243	5.83414	6.31996	5.4225	6.44388	2.82341	3.50015	3.42515	2.31233	4.48323	3.21083	2.08289	1.07347	0.793541	2.07978	1.85398	1.09546	2.28783	3.82052	3.70086	4.1641	4.59283	5.01661	4.05615	2.76225	4.92234	3.29484	5.47359	7.10441	5.81338	6.375	6.81834	5.03128	2.72963	4.46651	2.61017	1.33266	1.18506	2.3774	1.69062	1.68204	3.60397	1.66586	0.126214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.7b3fd507-2fc8-4ffe-b558-9fa2ebdf70a9.fc.signal	0.344073	0.715918	0.864715	2.66852	2.25567	3.30743	6.26569	10.7783	11.2562	8.61553	8.09966	5.76127	3.36232	4.97149	5.97424	7.06255	10.1255	9.42228	8.72319	12.4482	8.27699	7.59815	4.22685	3.90483	4.19011	4.36263	2.58855	2.55695	6.79374	7.04939	5.36364	9.7233	7.08321	4.53021	4.04493	3.63468	6.65017	7.1165	6.30104	6.64737	7.9656	6.99751	3.89399	3.79171	3.76756	7.94607	8.75314	6.33012	5.32984	2.81156	1.8705	0.760575	2.07716	3.07018	2.33752	3.7403	2.17919	0.804134
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.6c8f75ec-1feb-4407-8677-6500a59fcb3e.fc.signal	0.489285	1.02218	1.12615	1.71851	3.00806	4.2264	6.62702	7.95846	4.91003	5.47441	4.77198	5.89509	6.50413	8.06694	7.14224	7.50397	5.21318	5.23242	4.0477	3.94809	2.98536	2.64111	3.43086	4.14381	4.89953	4.45046	1.08862	0.736078	0.966909	6.02307	6.77357	6.76831	3.53585	4.52466	3.48409	3.13903	4.50979	3.70433	3.04298	3.84151	2.65597	3.65214	3.06741	4.16001	4.21779	4.10493	2.48818	1.91686	2.60879	2.02777	1.07636	0.393097	1.15848	0.185221	1.26848	2.21352	1.59314	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.03a5399b-8198-4c5d-9733-643e52230ded.fc.signal	0.53187	1.59557	8.81103	7.66307	4.43438	6.67416	10.891	17.239	19.4449	16.4223	16.9162	19.2259	16.3498	12.0089	9.55174	13.2969	18.0818	14.6928	19.0493	19.0108	16.1675	14.0492	7.58333	8.1036	6.23219	4.3363	1.4957	1.05908	1.61867	2.42815	3.73805	4.13752	3.24096	4.32677	2.38886	1.41974	1.10437	3.16548	1.45025	1.0833	2.18864	2.13652	1.52601	2.88777	2.35735	3.67314	2.68779	1.63805	1.24418	0.614138	0.295428	0.158642	0.104662	0.449147	0.14453	0.390858	1.5927	0.329305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.cad1b677-714d-4048-b83a-e43043dafcdb.fc.signal	0.4757	1.64929	1.6683	0.672355	0.298105	1.01264	2.24084	3.0549	8.09978	5.5828	4.6924	5.77798	2.71336	3.24747	2.10537	5.69891	7.98991	8.88691	5.79651	8.36375	6.61933	4.91612	3.84093	5.38081	3.41553	2.16026	0.502917	0.0644783	1.9402	5.0969	5.88032	4.78288	4.64018	2.95717	1.57187	2.26462	5.96757	6.738	5.07703	3.08467	3.81011	1.49043	1.62285	1.83079	1.17008	1.82996	1.6656	1.30622	0.612619	0.913454	0.738986	0.770708	0.650167	0.761192	1.32574	1.29151	0.735449	0.607018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.5334d23f-e014-40d2-bc7a-ac83a243daae.fc.signal	0.110154	0.36112	1.39068	2.21698	3.21467	4.84773	11.736	20.4536	15.7666	11.3443	11.1482	17.4856	12.2751	11.2948	7.03322	8.16668	13.0749	11.7673	12.0719	14.9347	13.0503	10.6601	8.69231	5.83342	3.91639	3.1385	0.829502	0.856892	1.77405	3.33914	2.39061	2.01962	2.95752	2.35066	1.23629	1.38271	2.94312	2.76826	1.33743	1.60279	1.46229	1.84877	2.40315	1.70553	1.61638	2.0104	3.3995	1.62206	0.248893	0.736877	0.625065	0.50098	0.665533	0	0.0233518	0.422893	0.0159816	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.214d1f33-bcb6-4ac8-b4dd-0158df3742ae.fc.signal	0.371233	1.27752	6.59171	8.59423	3.15154	5.77711	12.338	13.8696	19.1213	23.1816	16.3452	23.8623	14.8553	12.6223	11.7478	12.8375	14.1787	10.9001	10.1451	8.18902	5.71239	8.52313	4.87317	4.41541	3.60987	3.26954	0.547888	0.32767	0.407965	0.685549	1.30434	1.4163	1.61824	0.559505	0.933473	1.88454	0.884566	3.14788	1.76068	1.56013	2.30016	2.24117	0.647492	0.772961	2.07297	2.73779	1.95814	1.16866	0.432784	0.395272	0.181571	0.350155	0.0404357	0.395452	0.103865	0.275905	0.96128	0.315385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.caf1b051-51fa-44fc-a0cc-329416432529.fc.signal	0	0	0	0	0	0	0	0.561662	1.12993	0.533448	0.630272	1.79854	1.08213	1.35012	0.419581	0	0.228045	0	0.846264	1.32552	0.949081	0.986801	0	0.219004	2.16564	1.02201	0.0730062	1.21677	1.01393	3.00958	0.577325	1.03826	1.22803	0.121677	0.730062	0	0.446149	1.20866	0.646012	0.575911	1.28154	0.665168	0.186571	0.564874	0.729448	2.17933	0.450389	0.851739	0.202795	0.51644	0.851739	0.186571	0.665168	0	0	0.694262	0.0227113	0.846682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.d400eb88-91a8-4354-8aa0-a7fcbf52ae8a.fc.signal	0.0244456	0.583997	1.57552	1.71692	2.64382	3.83401	5.27177	5.49437	6.16583	7.45748	5.56905	3.48349	3.94658	5.09519	5.41777	6.18256	5.77382	4.98921	4.18197	3.77289	2.26581	1.63493	2.88452	2.37478	4.20798	3.77325	2.19039	1.3723	2.28886	5.19229	5.34945	4.85019	2.70411	4.65394	4.20695	4.41979	3.82249	3.00227	3.6203	4.83547	2.8336	2.78997	4.17456	7.50524	4.80198	2.74157	2.86265	2.30481	2.92581	2.20401	1.24552	0.309786	1.40079	1.40611	1.45538	3.11087	2.65177	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.139b0f99-dbed-4fbd-849b-3404a3da6f2d.fc.signal	0.0248087	0.494836	1.16618	0.964263	0.350764	0.729584	1.39514	3.14687	3.06352	1.98693	2.07679	2.83917	2.97179	2.6842	1.90419	2.60609	2.49929	2.00203	1.65325	1.90471	1.91676	2.28996	2.43586	4.09985	4.91287	3.00851	2.37153	2.70838	3.44935	4.18694	3.59614	3.25447	3.96208	2.41766	1.7552	2.20922	3.12405	3.01565	2.40482	2.85846	3.04896	2.95262	3.62101	3.34901	3.05208	3.83364	3.8936	2.44258	1.55146	1.15514	0.956136	1.05461	1.07382	0.781938	0.646204	1.3482	2.41374	0.661064
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	0.6896	0.913795	3.21929	1.79795	0.126169	1.34783	2.66151	3.30786	2.52533	4.47103	5.25196	8.81095	6.6705	5.97092	3.79448	5.59058	7.83944	9.3312	7.76664	5.28927	5.16044	6.33494	5.1578	4.22995	2.8987	5.16378	2.05301	2.29663	3.66295	3.83714	3.53722	3.60492	3.35628	6.46443	5.02414	4.49026	5.76362	7.68835	4.7618	6.05943	6.27291	3.50066	4.48511	8.22415	6.39411	8.88242	7.72438	5.48509	6.10695	2.57471	4.13375	3.3989	2.5057	1.66236	1.11651	1.3494	2.33848	0.251761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.2f3a56ee-f43a-4986-9680-2b811deb8a83.fc.signal	0	0.626339	2.81461	2.15505	0.498489	1.13397	4.29854	11.1865	18.5359	13.0242	8.28729	10.8673	3.45959	8.02988	8.78768	13.6372	25.6317	21.8138	19.6291	17.5442	18.5827	11.6509	5.68298	6.98671	9.98359	8.78544	3.58157	4.71021	8.74843	12.6531	14.3389	17.0653	14.3646	8.48479	4.6348	6.3527	9.31308	13.8814	11.1178	11.0395	10.4251	8.90404	9.88571	8.02463	7.74392	11.0886	6.70775	1.32784	2.31125	2.00659	0.986967	0.355306	0.881958	1.21938	0.523336	1.88174	1.83663	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.bc7bca89-1cba-4915-bcc7-e8d2a2d115f4.fc.signal	0.151666	0.869978	1.59444	3.45275	3.53917	3.53851	4.5974	3.68517	2.80132	1.95494	1.1313	2.36141	2.91623	5.24548	5.1874	4.05334	2.11535	2.63775	2.8295	4.37618	3.71202	3.73707	3.51356	2.37796	2.72455	2.84935	0.978013	0.734472	0.759673	1.25353	1.22426	0.752208	0.683937	1.8329	1.20518	0.943235	0.422803	0.605942	0.938291	2.33836	1.58585	1.47717	2.07056	2.0361	1.0317	1.04094	0.818492	0.767043	1.08591	1.37607	0.947316	0.437775	0.802887	0.581135	0.799502	1.04282	0.237979	0.340764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.ffcc32fa-05fb-403b-ada6-3d600e152e76.fc.signal	0	0.0898533	0.417677	1.00033	1.74676	1.42977	2.75485	3.37121	2.14451	1.51489	1.55869	3.80746	2.79018	3.80994	3.03674	3.17192	2.11256	2.18792	1.81914	3.8359	2.42316	1.75467	1.35022	1.8889	2.75781	2.13837	0.862816	0.0682333	0.576992	2.79692	2.81354	1.91783	1.69668	2.95552	2.17019	1.3716	1.8218	2.09024	2.15754	2.2855	0.92457	1.62825	2.75501	4.28818	3.68416	2.45336	1.97486	1.72484	2.41903	2.22354	0.921107	1.22359	1.20597	1.40367	1.55036	2.46097	1.47489	0.129065
