	chr2:113468533-113468682	chr2:113468683-113468802	chr2:113468803-113468832	chr2:113468833-113468982	chr2:113468983-113469032	chr2:113469033-113469092	chr2:113469093-113469132	chr2:113469133-113469282	chr2:113469283-113469342	chr2:113469343-113469432	chr2:113469433-113469502	chr2:113469503-113469532	chr2:113469533-113469582	chr2:113469583-113469732	chr2:113469733-113469832	chr2:113469833-113469882	chr2:113469883-113469922	chr2:113469923-113470032	chr2:113470033-113470182	chr2:113470183-113470332	chr2:113470333-113470382	chr2:113470383-113470402	chr2:113470403-113470482	chr2:113470483-113470542	chr2:113470543-113470582	chr2:113470583-113470632	chr2:113470633-113470712	chr2:113470713-113470782	chr2:113470783-113470932	chr2:113470933-113471082	chr2:113471083-113471162	chr2:113471163-113471232	chr2:113471233-113471382	chr2:113471383-113471432	chr2:113471433-113471532	chr2:113471533-113471682	chr2:113471683-113471832	chr2:113471833-113471912	chr2:113471913-113471982	chr2:113471983-113472092	chr2:113472093-113472132	chr2:113472133-113472202	chr2:113472203-113472282	chr2:113472283-113472352	chr2:113472353-113472432	chr2:113472433-113472492	chr2:113472493-113472552	chr2:113472553-113472582	chr2:113472583-113472692	chr2:113472693-113472732	chr2:113472733-113472862	chr2:113472863-113472882	chr2:113472883-113473032	chr2:113473033-113473182	chr2:113473183-113473332	chr2:113473333-113473482	chr2:113473483-113473589	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	0.192962	0	0	0	0	0	0.027831	1.29508	1.03439	0	0	0	0	0	0	0	0	0.182167	0.666098	0.230073	0	0	0	0	0	0	0	0	0.222648	0.398915	0.848855	0.930361	0.794121	0.617858	0.356241	0	0	0	0.21072	0.27831	0.153071	0	0	0	0	0	0.194817	0.27831	0.27831	0.0208733	0	0	0	0	0	0	0	0.830904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.2f3a56ee-f43a-4986-9680-2b811deb8a83.fc.signal	0.756719	0.38342	0.0255613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339966	0.321114	0.991537	1.30379	0.76698	0.747802	0.0357859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.bc7bca89-1cba-4915-bcc7-e8d2a2d115f4.fc.signal	0.402617	0	0	0	0	0	0.098111	1.39993	0.753386	0.674706	0.779802	0.312813	0	0	0	0.0580142	0.34125	0.801728	1.14977	0.41391	0.0375386	0	0	0	0.034126	0.313951	0.477578	0.124316	0.0295759	0.338943	0.609843	3.16076	3.55394	1.25894	0.798318	0.253632	0.146742	0.283599	1.54747	2.34794	1.10029	0.270481	0	0	0.051189	0.17063	0.162098	0.733489	2.08277	1.16856	1.10492	0.17916	0	0	0	0	0	0.942833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.ffcc32fa-05fb-403b-ada6-3d600e152e76.fc.signal	0	0	0	0	0	0	0	0.89336	0.536073	0.128399	0.0998	0.06986	0	0	0	0	0	0.0726444	0.319902	0.166266	0	0	0	0	0.047405	0.281656	0.460708	0.429494	0.364415	0.151808	0.00149837	0.249731	1.74026	0.641268	0.0668936	0	0.047904	0.07485	0.141206	0.253542	0.027465	0	0	0	0	0	0	0.01996	0.0916345	0.09733	0.247221	0.0998	0.0158017	0	0	0	0	0.813514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.570864b7-29a3-40ea-baac-7976c9f819cb.fc.signal	0.273641	0.234663	0	0	0	0	0	0.439098	0.0556827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442279	0.369892	0.538645	1.4032	1.47957	1.68003	0.706374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.6b4448d0-5f4c-4811-8e37-23e51bce62f5.fc.signal	0	0	0	0	0	0	0.020625	0.331833	0.517917	0.452222	0.275	0.229167	0	0	0	0	0.20625	1.0426	2.12144	0.5115	0.0385	0	0	0	0	0	0	0	0	0.295167	0.690958	1.35163	0.685743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183333	0.275	0.17875	0.275	0.0275	0	0	0	0	0	0.717138
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.caea98b3-0220-46f7-b579-baa97f11da22.fc.signal	0.695365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000283.2.9080e1c9-8ce0-4289-882a-819c1e1b60b1.fc.signal	0	0	0	0.111309	0.2492	0.2492	0.2492	0.526553	0.4983	0.431863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0467162	0.4983	0.4983	0.141185	0.31456	0.4983	0.641159	0.528204	0.4983	0.244178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	0.212554	0.107018	0	0	0	0	0.044284	0.17344	0.17344	0.0676561	0	0	0	0	0	0.0398556	0.12178	0.711673	0.509346	0.104067	0	0	0	0	0	0.0708544	0.202038	0.238828	0.468779	0.92207	1.04368	1.6547	2.09952	1.34212	0.955622	0.349933	0	0.0775165	0.379697	0.496302	0.318372	0.253079	0.148071	0.0458656	0	0	0.271286	0.44296	0.44296	0.210344	0.0144775	0	0	0	0	0	0	0.938247
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.e1477c7f-dd1a-410b-b9aa-d42121abe54b.fc.signal	0.766452	0.136383	0	0	0.0335712	0.13988	0.13988	0.243391	0.27976	0.142988	0.0899229	0	0	0	0	0	0.335676	1.21303	0.853191	0.125892	0	0	0	0	0	0	0	0	0	0.0960509	0.171353	0.565406	0.858745	0.662911	0.531475	0.0727376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.7911b36d-fd72-410e-af85-0dad0ab68796.fc.signal	0	0	0	0	0	0	0	2.15307	1.53007	0.488989	0.383001	0	0	0	0	0	0	0.0620827	0.359154	0.384446	0.0607032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514284	0.41733	1.07667	1.59558	0.954794	0.354099	0.00632325	0	0	0.25293	0.25293	0.143327	0.471361	0.113818	0.599241	0.44262	0.0286654	0	0	0	0	0.802817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.67529c4a-d5d0-4903-8a4f-92278403d9f7.fc.signal	0	0	0	0.126726	0.21601	0.194409	0.21601	0.520053	0.363744	0.345736	0.0987474	0	0	0	0	0	0.0162008	0.764077	0.880165	0.643922	0	0	0	0	0	0.0993646	0.21601	0.129606	0.679959	0.364457	0.267422	1.32731	1.76034	1.36991	0.54451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.ac9c59ba-752b-4ad7-b659-fe5b8abc0ae0.fc.signal	0.0064018	0	0	0	0	0	0.776209	1.36157	0.0800225	0	0	0	0	0	0.14404	0.32009	0.240067	0.107667	0.187786	0	0	0	0	0	0	0	0	0.032009	0.518539	0.407578	0.236066	0.438977	2.01462	2.03596	0.688226	0.377703	0.516405	0.032009	0.617334	1.04186	0.0560157	0.0685907	0.32009	0.137181	0	0	0.272076	0.32009	0.128036	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	0.572512	0	0	0	0	0	0	0.48271	0.497681	0.00880633	0	0	0	0	0	0	0	0.204147	0.193739	0	0	0	0	0	0	0	0	0	0.216636	0.389306	0.706855	0.773891	1.11165	0.634195	0.338202	0.199023	0.0387479	0.26419	0.475654	0.478057	0.455829	0.26419	0.0627451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.05a353b1-f31c-4062-a970-e6b8e8cfe9a3.fc.signal	0	0	0	0	0	0.777227	2.63198	4.6976	4.50231	1.59869	0.788061	0	0	0	0	0	0.725097	2.27482	1.70232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879597	0.902345	0	0	0	0	0	0	0	0	0	0	0.11374	0.822034	1.13741	0.914301	0.45496	0	0	0	0	0	0.678797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.248f1915-9924-44db-a3f5-cd90c9f34342.fc.signal	0	0	0	0	0	0	0	0.228376	0.56158	0.56158	0.393106	0	0	0	0	0	0	0	1.01084	0.935967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352993	0.56158	0.56158	0.517456	0.0105296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.4a2441ca-55cf-47d7-babd-5b4be2878b1b.fc.signal	0.0646999	0.272231	0.27337	0.0729011	0	0	0	0.199554	0.54662	0.458615	0.27142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128489	0.246034	0.384657	0.655059	0.221399	0.0615105	0.246034	0.245123	0.0519422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.8ac062ee-be78-42a9-ad2f-ffd51a54aa32.fc.signal	0.336504	0.0628528	0	0	0	0	0	1.16019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.d0a3ffb9-3082-49ca-b6e4-071c93be50ea.fc.signal	0.43946	0.01022	0	0.000681333	0.145124	0.206103	0.54166	0.930601	0.858422	0.614336	0.3796	0.23506	0.1022	0.00340667	0	0	0.058765	0.379998	0.373371	0.149893	0	0	0	0.0851667	0.13797	0.290248	0.389638	0.49786	0.632959	0.537572	0.387082	0.865717	1.18744	0.412888	0.308644	0.168289	0	0.162243	0.734315	0.920603	0.64897	0.14454	0.033215	0	0	0	0	0	0.02044	0.1022	0.16352	0.14308	0.069496	0	0	0	0	0.591564
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.fc.signal	0	0	0	0	0	0	0.0550613	0.697096	0.129703	0	0	0	0	0	0	0	0.14683	0.444502	0.488487	0.617776	0.167389	0	0	0	0	0	0	0	0	0.146831	0.567216	1.38883	1.36967	0.892943	0.0528602	0.058732	0.680476	0.34324	1.38044	0.969226	0.0513922	0	0	0	0	0	0	0.269201	1.0841	0.726987	0.265432	0	0	0	0	0	0	0.892473
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.b1abd689-f97d-4cbd-88da-9a4dcf233100.fc.signal	0.414002	0	0	0	0	0	0	0.507427	0.288519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238143	0.571541	0.748771	0.953919	1.36483	0.555055	0.332484	0	0.0201505	0.27478	0.27478	0.022482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.889801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.9c87582b-a516-48aa-abd1-be5f17779ae6.fc.signal	0.348143	0	0	0	0	0	0	0.850671	0.522209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00302733	0.4541	0.823825	1.43492	0.163475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183206
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.40074ae6-828f-47d9-a397-b67f6a5032c3.fc.signal	0.190987	0	0	0	0	0.117547	0.87392	0.905644	0	0	0	0	0	0	0	0	0	0.0697045	0.7666	0.0715453	0	0	0	0	0	0	0	0	0.0182696	0.248442	0	0.148969	0.799322	0.748172	0.101186	0	0.181975	0.21469	0.12268	0.3067	0.0536725	0	0	0	0	0	0	0	0.487814	0.61322	0.0825703	0	0	0	0	0	0	0.640316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.366ce028-dbb5-4000-adeb-5cae508bdd78.fc.signal	0.343358	0.108452	0.144552	0.246042	0.346874	0.437178	0.576364	1.04914	0.932469	0.42309	0.19034	0	0	0	0.0296268	0.10581	0.134866	0.170167	0.0451456	0	0	0	0	0	0	0.074067	0.10581	0.10581	0.0980506	0.0324484	0.103165	0.196376	0.210099	0.21147	0.141692	0	0	0	0.063486	0.182654	0.192979	0.0982521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10992
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000310.2.29f6d38a-825f-4ad8-976d-157ac6be37a9.fc.signal	0	0	0	0	0.0146196	0.73098	0.73098	0.311885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302138	0.73098	0.387419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.78266b2b-9a41-44a4-9745-bcbbd01d3076.fc.signal	0	0	0	0	0	0	0	0.28262	0.55415	0.534136	0.314671	0.0369493	0	0	0	0.0748224	0.425985	0.55415	0.892171	0.507967	0.0387968	0	0	0	0	0	0	0	0	0	0	0	0	0.0387968	0.239636	0.27702	0.0397199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.91059aa1-cc7c-4c6a-8c0d-23bf4bfa5cae.fc.signal	0	0	0	0	0	0	0	0.999618	2.3356	1.98263	0.977592	0.00778667	0	0	0	0	0.712362	1.34613	1.59285	0.786317	0.0747338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.820734
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.15fff734-a78a-4288-8d11-37559fec46b7.fc.signal	0.259613	0.201096	0.12768	0.008512	0.0919296	0.246848	0.264935	0.705635	0.527734	0.541921	0.302779	0	0	0	0	0	0.054264	0.34821	0.289403	0.496241	0	0	0	0	0	0	0	0	0.0161728	0.39665	0.644775	0.808022	0.601789	0.778838	0.464748	0.0697984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569476
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.764910b8-acca-40a8-a519-921f972f38d0.fc.signal	0	0	0	0	0.0291618	0.248517	0.32421	0.620158	0.259289	0.0342021	0	0	0	0	0	0	0	0.188611	0.461378	0.578052	0.181474	0.113407	0	0	0	0	0	0	0.118807	0.208507	0.267411	0.791863	0.570507	0	0.115027	0.0799249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.ad2e7f02-8a5b-4f8f-8fa0-495c5d602f92.fc.signal	1.18357	0.719237	0	0	0	0.117706	0.15353	0.384991	0.161274	0	0	0	0	0	0	0	0	0.103284	0.210904	0.0716473	0	0	0	0	0	0	0	0	0.132043	0.498601	0.566301	0.741569	0.880519	0.512954	0.267229	0.0348001	0.152506	0.15353	0.267692	0.177281	0.0498973	0	0	0	0	0	0	0	0.300227	0.30721	0.0649862	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.00bffcc7-6bdd-4dff-a3af-f0bc3467ff95.fc.signal	0.503059	0.412266	0.17758	0.0333684	0	0.056511	0.278427	0.940443	1.06121	0.655447	0.457711	0.312035	0.16146	0.0102258	0	0.0096876	0.336918	0.688888	0.643439	0.657972	0.3018	0.24206	0.0998644	0.121095	0.16146	0.230776	0.214858	0.0853431	0.343804	0.518098	0.812061	1.65668	2.10094	0.968425	0.309907	0.136703	0	0.0766935	0.322812	0.583932	0.496337	0.231744	0.0333011	0	0.008073	0.0847665	0.16146	0.17758	0.316185	0.324808	0.232805	0	0	0	0	0	0	0.933276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.5bc96241-954a-4559-a55b-8ed7178f6f2d.fc.signal	0.095749	0.155031	0.12489	0.0424626	0.169789	0.376505	0.502355	1.25733	0.4452	0	0	0	0	0	0	0	0	0.140714	0.8338	0.555022	0.12489	0.106156	0	0.049956	0.17166	0.32954	0.329227	0.235381	0.51673	0.344528	0.711461	2.21284	2.20343	0.806327	0.498015	0.136489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692708
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.f53f759d-3946-4452-bfdb-d2f97d37ca2c.fc.signal	0.846879	0.558126	0.0373267	0	0	0.225663	0.750676	1.61637	1.48943	0.636708	0.357725	0.0441153	0	0	0	0	0.216292	0.612544	0.928974	0.504181	0.022396	0	0	0	0.01527	0.1018	0.161613	0.202156	0.0597227	0.261936	0.52416	0.47835	0.306731	0.1242	0.280936	0.354189	0.201541	0.40709	0.330073	0.222119	0.20361	0.127982	0	0	0	0.106894	0.20361	0.20361	0.154558	0	0	0	0	0	0	0	0	0.206831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001025.7.262bd7c5-c486-496a-a8c6-308bf4207448.fc.signal	0	0	0	0	0	0	0	1.20315	0.07441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0.124837	0	0	0	0	0.0919197	0.12826	0.209485	0.12826	0.0171013	0	0	0	0	0	0	0	0.134088	0.422311	0.429149	0.141085	0.12826	0.0224455	0	0	0	0	0	0	0.0299269	0.306204	0.575776	0.483526	0.361678	0.638585	0.514649	0.0410418	0.115433	0.652173	0.867346	0.727732	0.241855	0.110624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920886
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001918.1.fbe063d6-2cc4-4e86-b2d8-a5dbab869596.fc.signal	0	0	0	0	0	0	0	2.36943	0	0	0	0	0	0	0	0	0	0	0.59241	0.59241	0	0	0	0	0	0.0836344	1.04543	0.179217	0.515745	0	0	0	0.675955	1.52614	0.794527	0.655136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.c9c514ac-1a99-4191-b0b0-7e14f38ebc7a.fc.signal	0.870796	0.31178	0.124712	0	0	0	0	0.818821	0.9352	0.193966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04454	0.31178	0.939369	0.88844	0.387457	1.1825	1.2033	0.610964	0.0103927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.9f5e6354-a818-4c74-a982-f5d683781afe.fc.signal	0	0	0	0	0	0	0.053127	1.09428	0.34824	0.17709	0.0328881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153478	0.017709	0.130606	0.511029	1.47206	0.726	0.304602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.631579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.0092e1bc-1a95-46f7-a164-5f4453e07465.fc.signal	0	0	0	0	0	0	0	0.627447	0.71845	0.191588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102654	0.35929	0.107787	0	0.328494	0.577216	0.725636	0.71845	0.0933998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.29ce8c5d-9504-4651-b3bc-ff7eb9a8a6d8.fc.signal	0.589031	0	0	0	0	0	0	1.39228	1.60648	0.0892458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48019	2.51403	0.69075	0.329271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.eabfbabf-0398-4a54-beef-06d14e082ca4.fc.signal	0	0	0	0	0	0	0	0.438957	0.325153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2578	0.448712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634195
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.2d82798a-f83d-476e-85d2-c494f324979a.fc.signal	0.769106	0.73035	0	0	0	0	0	1.45932	1.49465	0.0135884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279528	1.02452	1.07616	1.08842	0.342461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.fc8c8322-ec2a-42ca-96d8-185645c9908f.fc.signal	0.51483	0.198477	0	0	0	0	0.096854	0.693724	0.677358	0.399094	0.248383	0	0	0	0	0	0	0.490627	0.6698	0.270888	0.12473	0.028347	0	0.151199	0.486796	0.84304	0.821073	0.36726	0.340878	1.03781	0.845907	1.50821	2.0082	1.04913	0.332685	0.0869328	0	0.157094	0.719642	0.785312	0.276427	0.10529	0.00590562	0	0	0	0.174812	0.324495	0.373828	0.113389	0.0109027	0	0	0	0	0	0	0.897401
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.f92b9e80-4bf7-4519-837e-1a5c78d2d2b2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00215	1.05117	0.178699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.5fc2101e-b79e-4aed-9fe2-994fb8efbe2d.fc.signal	0.0325883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14468	0.185671	0.011368	0	0	0	0	0	0	0	0	0.0719956	0.275038	0.369338	0.750107	0.870542	0.422742	0.248923	0.199311	0.0439554	0.271347	0.34089	0.148804	0	0	0	0	0	0	0.0985227	0.11368	0.209783	0.136414	0.0585889	0	0	0	0	0	0	0.880724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.a69914d6-c947-4064-9120-21fa14734e92.fc.signal	0.70102	0.23083	0.08687	0.0428559	0.123288	0.418214	0.607772	1.01418	0.746724	0.594285	0.331221	0.08687	0.0503846	0	0	0.008687	0.108556	0.647278	0.817351	0.0943667	0	0	0	0	0	0.0937716	0.22353	0.329946	0.289986	0.20199	0.0814086	0.622662	1.70825	0.777964	0.507053	0.444529	0.312571	0.349492	0.607801	0.51618	0.086822	0	0	0	0	0	0.102719	0.17358	0.168062	0.0130305	0	0	0	0	0	0	0	0.0833333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.31304b6b-0e3c-47a2-858e-e0febf9013fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000866.3.8ab33063-999a-4988-84dd-a334b327781d.fc.signal	0.873139	0.430448	0	0	0	0	0	1.6917	1.8394	0.188187	0	0	0	0	0	0	0.105825	0.86732	1.81968	0.0564507	0	0	0	0	0	0	0	0.0685371	1.80275	0.705688	0.342232	2.50411	5.66034	5.43638	2.78878	0.997369	0.005644	0.01411	0.512154	0.356709	0	0	0	0	0	0	0.0564567	1.3549	1.91936	0.501005	0.227931	0	0	0	0	0	0	0.251748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.b0114014-a1df-4014-b792-073b6721f8fd.fc.signal	0	0	0	0	0	0	0	0.494111	0.689075	0.474688	0.30634	0.137853	0	0	0	0	0.176146	0.998134	1.55273	0.625781	0.315469	0	0	0	0	0	0	0	0	0.0163381	0.325413	0.57748	0.153117	0	0	0	0.0653525	0.281417	1.63409	2.64355	1.07954	0.352215	0	0	0	0	0	0	0.14203	0.275706	0.148457	0	0	0	0	0	0	0.420266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000683.3.73cca5f1-3898-4daf-996d-381eabe2e655.fc.signal	0.823034	0.761785	0.0435933	0.00435933	0.23802	0.37272	0.961223	1.31392	0.660432	0.129327	0	0	0	0	0.0156936	0.13078	0.451186	0.867894	0.959916	0.374026	0	0	0	0	0	0	0	0.0560486	0.740205	0.640816	0.377624	0.723017	1.05935	1.26593	1.16131	0.258944	0.46993	0.204343	0.517506	0.52311	0.205976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.209b7d40-2aaf-4f0d-9a2f-e178d8a84b13.fc.signal	0.235298	0.0348151	0	0	0	0	0.165708	0.6723	0.39858	0.0128151	0	0	0	0	0	0	0	0.00262127	0.108608	0.525383	0.0806776	0	0	0	0.0360425	0.14417	0.0991169	0.0370723	0.176803	0.247829	0.216109	0.672983	2.17651	0.922104	0.318431	0.0777878	0.433129	0.0414459	0.489812	0.458365	0.237725	0.0453106	0	0	0	0	0.115284	0.398569	0.430868	0	0	0	0	0	0	0	0	0.795455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1f6ac71d-93cf-4d13-a14c-23ecb52e3983.fc.signal	0	0	0	0	0	0	0.0361638	0.792701	0.525573	0	0	0	0	0	0	0	0	0.389247	1.14557	0.256519	0	0	0	0	0	0	0	0	0.468676	0.825427	0.300159	0.371967	0.607784	0.607541	0.546787	0.194802	0	0	0.405028	0.57861	0.231446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.dcf25794-5ac8-4a6d-9033-a30e1a31178f.fc.signal	0	0	0	0	0	0	0	0.90413	0.144276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853633	0.96184	0.078696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494466
