	chr9:143602-143751	chr9:143752-143901	chr9:143902-144051	chr9:144052-144121	chr9:144122-144201	chr9:144202-144351	chr9:144352-144441	chr9:144442-144501	chr9:144502-144611	chr9:144612-144651	chr9:144652-144701	chr9:144702-144801	chr9:144802-144951	chr9:144952-145081	chr9:145082-145101	chr9:145102-145181	chr9:145182-145251	chr9:145252-145371	chr9:145372-145401	chr9:145402-145521	chr9:145522-145551	chr9:145552-145701	chr9:145702-145781	chr9:145782-145851	chr9:145852-145901	chr9:145902-145961	chr9:145962-146001	chr9:146002-146151	chr9:146152-146301	chr9:146302-146401	chr9:146402-146451	chr9:146452-146601	chr9:146602-146751	chr9:146752-146851	chr9:146852-146901	chr9:146902-147051	chr9:147052-147151	chr9:147152-147201	chr9:147202-147281	chr9:147282-147351	chr9:147352-147461	chr9:147462-147501	chr9:147502-147601	chr9:147602-147651	chr9:147652-147801	chr9:147802-147951	chr9:147952-148011	chr9:148012-148051	chr9:148052-148101	chr9:148102-148151	chr9:148152-148251	chr9:148252-148281	chr9:148282-148321	chr9:148322-148401	chr9:148402-148501	chr9:148502-148551	chr9:148552-148601	chr9:148602-148658	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.fd6af78d-f0a5-47ad-b698-d7548dd4cbd0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207992	1.73327	1.73327	1.62927	0	0	0.571976	1.20173	0.86663	0.39865	0.323542	1.15551	0.944628	0.86663	0.086663	0	0	0	0	0	0	0.547668	1.15804	1.69346	1.34039	0.158882	0	0	0	0	0	0	0	0	0	0	0	0.445609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0483947	0.254072	0.1047	0	0.0148907	0.1396	0.194044	0.418709	0.78997	0.679683	0.379611	0.127385	0	0.171327	0.293146	0.489856	0.538716	0.808584	1.18259	1.02115	0.586174	0.237272	0.01396	0	0	0	0	0	0	0	0	0.777531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	0	0	0	0	0	0	0	0	0.259359	0.28247	0.28247	0.0112988	0	0	0	0	0.278435	0.28247	0.056494	0	0	0.105455	0.28247	0.238082	0	0	0	0.124287	0.498923	0.420812	0.28247	0.103572	0	0.248574	0.28247	0.323878	0.225976	0	0	0	0	0.218914	0.751246	0.864218	1.04875	0.7437	0.28247	0.28247	0.28247	0.0451952	0	0	0	0	0	0	0	0	0.837456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.7b3fd507-2fc8-4ffe-b558-9fa2ebdf70a9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116254	0.27901	0.502139	0.604402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319854	0.66201	0.395193	0.27901	0.0390614	0	0	0	0	0	0	0	0	0	0.243081
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ab6bc5c7-ecc1-4ea6-b3f6-c6d3cd30e958.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22192	0.299592	0.22192	0.0702747	0	0	0	0	0	0	0	0	0	0	0	0	0.0295893	0.30625	1.06974	1.1038	0.122056	0	0	0	0.199728	0.44384	0.35951	0.372826	1.63644	3.78334	3.66574	1.66457	0.0932064	0	0	0	0.016644	0.438292	0.308469	0	0	0	0.894438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.fad9bc04-0bdc-4657-b500-fd85f0e8342e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842916	1.3112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.6c8f75ec-1feb-4407-8677-6500a59fcb3e.fc.signal	0	0	0	0	0	0	0.0538679	0.292634	0.456223	0.150684	0	0	0	0	0	0	0	0	0	0	0	0.214889	0.0884452	0	0.0078618	0.192177	0.491362	0.512804	1.14014	1.02744	0.21751	0.0716297	1.20825	0.974995	2.00509	1.42669	0.750968	0.505859	0.0442226	0	0	0	0.129725	1.11393	2.67431	1.63991	1.45461	0.520916	0.0340678	0	0	0	0.00982725	0.209648	0.21882	0.0052412	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.03a5399b-8198-4c5d-9733-643e52230ded.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010833	0.21666	0.21666	0.064998	0.991999	0.373627	0	0	0	0.0270825	0.551592	0.349452	0.272947	0.21666	0.132885	0.134329	0	0.0606648	0.682952	0.374706	0	0	0	0	0	0.0108313	0.668838	2.89512	3.5492	1.83383	0.21666	0.0996636	0	0	0	0	0	0	0	0	0	0.0690128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.cad1b677-714d-4048-b83a-e43043dafcdb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101483	0.4757	0.4757	0.120511	0	0	0	0	0	0	0	0	0	0.0507413	0.4757	0.4757	0.4757	0.4757	0.019028	0	0	0	0	0	0	0	0.636829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.5334d23f-e014-40d2-bc7a-ac83a243daae.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222751	0.216632	0	0	0.116274	0.341469	0.543528	0.429673	0.442567	0.440678	0.135394	0	0	0.018359	0.479274	1.39921	2.65768	1.34783	0.440704	0.18359	0.18359	0.176246	0	0	0	0	0	0	0	0	0.256994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.214d1f33-bcb6-4ac8-b4dd-0158df3742ae.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441965	0.76285	0.475527	0.0055494	0.522429	1.01951	1.2576	0.504903	0.657465	0	0.0795414	0.375442	0.724007	1.08749	1.10968	0.912683	0.482657	0.0728359	0	0	0	0.252435	1.09859	3.10866	3.36748	1.67834	0.873837	0.221953	0	0	0	0	0.749019	0.993151	0.0332964	0	0	0.150369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.737eaf7c-fecd-4782-98c7-03d773219a5f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496606	1.00264	0.612056	0.47446	0.164479	0.47446	0.094892	0	0.0506091	0.47446	0.47446	0.0533768	0	0	0.106754	0.645269	1.87875	3.24831	2.21087	0.245138	0	0	0	0	0	0	0	0	0	0	0	0.213225
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003396.1.caf1b051-51fa-44fc-a0cc-329416432529.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.681391	1.17114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.d400eb88-91a8-4354-8aa0-a7fcbf52ae8a.fc.signal	0	0	0	0	0	0	0.0506372	0.196438	0.3143	0.161079	0.110005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602317	1.77034	0.763681	0.154007	0.17496	0.533182	0.194866	0.242011	0.679853	0.914473	0.499673	0.261262	0	0	0	0.259298	0.615899	0.657812	1.78712	2.81793	2.19199	1.13762	0.342553	0	0	0	0	0	0	0	0.00551404	0.844011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.139b0f99-dbed-4fbd-849b-3404a3da6f2d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0698333	0.217913	0.33531	0.230491	0.05028	0	0	0	0	0	0	0	0	0	0.157004	1.03895	1.69551	1.56126	0.868921	0.459484	0.0876639	0	0	0.141474	0.666967	1.54972	1.94548	0.751026	0.30861	0.0277848	0	0	0	0	0	0	0	0	0	0.34386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.2da68f5f-3fe3-4c64-8403-feb46554ae0b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235493	0.27831	0.27831	0.27831	0.009277	0	0	0.074216	0.27831	0.0939296	0	0	0	0	0	0.471279	0.322844	0	0.0797822	0.591882	0.620641	0.745881	0.799687	0.676302	0.27831	0.128718	0	0	0	0.353457	0.640123	1.54928	1.41199	0.436025	0.27831	0.27831	0.0723606	0	0	0	0	0	0	0	0	0.972332
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.2f3a56ee-f43a-4986-9680-2b811deb8a83.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485665	0.38342	0.38342	0.23772	0	0	0.227496	0.283731	0	0	0	0.120138	0.38342	0.38342	0.115026	0.38342	0.38342	0.038342	0	0	0.690275	0.855167	1.80996	2.74817	1.50064	0.0447323	0	0	0	0	0	0	0	0	0	0	0	0.286019
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.bc7bca89-1cba-4915-bcc7-e8d2a2d115f4.fc.signal	0	0	0	0	0	0	0.00568767	0.614137	1.50423	0.26013	0	0	0	0	0	0	0.762792	0.895571	0.68229	0.265816	0	0.423018	0.272933	0	0	0.0654082	0.332719	0.169488	0.23205	0.078488	0	0	0	0.0426563	0.446904	0.292251	0.291732	0.34125	0.140767	0	0.0310236	0.213285	0.281533	0.259352	1.37605	0.641396	0.466237	0.00426575	0	0	0	0	0	0	0	0	0	0	0.536117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.ffcc32fa-05fb-403b-ada6-3d600e152e76.fc.signal	0	0	0	0	0	0	0.0299511	0.1998	0.111691	0	0	0	0	0	0	0.00654937	0.0869686	0.1348	0.0998	0.0145957	0	0.131201	0.364853	0.0328229	0	0.123197	0.3971	0.206003	0.610484	0.700076	0	0.0105641	1.13163	0.549403	0.615312	0.535564	0.868474	0.529388	0.0889092	0	0.010479	0.0998	0.143325	0.167792	0.92883	0.81253	1.14701	0.384565	0.041916	0	0	0	0.102365	0.620275	0.877449	0.343628	0.037924	0	0.545578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000267.2.0d3b50e0-c08f-4e3e-841d-2f2502d81709.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283318	0.40474	0.121422	0	0	0	0	0.275223	0.450625	0.40474	0.169991	0	0	0	0	0	0	0	0	0	0	0.101185	0.40474	0.501909	0.49921	0.0890428	0	0	0	0	0	0	0	0	0	0	0	0	0.244898
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000112.3.7e213301-c12d-4787-8a88-0e6403a4c366.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602099	0.508021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000285.2.513a9a4a-322d-46f4-9d5f-0e63d6f0bf38.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230194	0.43811	0	0	0	0	0	0	0	0	0	0	0	0	0.013923	0.55692	0.701758	1.12884	0.267339	0	0	0	0	0	0	0	0	0	0	0	0	0.398374
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.570864b7-29a3-40ea-baac-7976c9f819cb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420006	0.644328	0.340914	0	0	0	0.146366	0.315005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587054	2.11917	3.33475	0.649101	0.47728	0.47728	0.410461	0	0	0	0	0	0	0	0	0	0.41358
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.6b4448d0-5f4c-4811-8e37-23e51bce62f5.fc.signal	0	0	0	0	0	0	0	0.545417	0.3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598125	0.935112	0.3905	0	0	0	0	0	0.154	1.806	0.89655	0.0605	0	0	0.0225	0.275	0.3795	0.76454	2.04259	3.5424	2.51656	0.886985	0	0	0	0	0.275	0.752873	1.3752	0.781044	0.242	0	0.77458
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000304.2.88329847-af12-4957-a19d-c21a8c497ad5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12527	1.25981	0	0	0	0	0	0	0	0	0	0	0	0	0.405172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.caea98b3-0220-46f7-b579-baa97f11da22.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426858	1.86569	1.82778	0	0	0	0	0	0	0	0	0	0	0	0.180726	1.03272	1.71421	1.42509	0.777982	0	0	0	0	0	0	0	0	0	0	0	0	0.449429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000283.2.9080e1c9-8ce0-4289-882a-819c1e1b60b1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134568	0.416927	0.465087	0.296529	0.2492	0.137891	0	0	0	0	0.111007	0.2492	0.2492	0.378734	0.895326	1.10295	0.519067	0.168182	0	0	0	0	0	0	0	0	0	0	0.381148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.69150add-aea1-4da8-8056-9d84554477f4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434896	0.579516	0.41028	0.0656448	0	0	0	0.243433	0.701572	0.41028	0.172318	0.41028	0.0082056	0	0	0	0	0	0	0	0	0	0.53336	1.35652	0.380183	0	0	0	0	0	0	0	0	0	0	0	0	0.519048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.aaa0b154-2777-4a76-a919-829c05cb2aa5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510969	0.11071	0.160525	0.22141	0.108863	0	0	0.0922563	0.45031	0.546747	0.230915	0.119566	0.11071	0.274084	0.324114	0.450341	0.326666	0.11071	0.0619976	0.483542	0.551454	0.79287	0.888104	0.440744	0.232494	0.138385	0.0253051	0	0.116245	0.500488	0.965616	0.899883	0.318889	0.0350578	0	0	0	0.0487124	0.11071	0.346061	0.44296	0.382055	0.112924	0.11071	0.137899	0.84204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.07cc470f-4616-4484-aadf-0c38eea20b82.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332588	0.614008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07448	4.12391	2.14377	0	0	0	0	0	0	0	0	0	0	0	0	0.333087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.e1477c7f-dd1a-410b-b9aa-d42121abe54b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652773	0.13988	0.249787	0.41965	0.286755	0.27976	0.146408	0.338514	0.226606	0.0363688	0	0	0	0	0	0	0.134285	0.197581	0.333718	0.301379	0.405633	0.465767	0.495115	0.984633	1.26808	0.393984	0.013988	0	0	0	0	0	0	0	0	0	0	0.398262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.7911b36d-fd72-410e-af85-0dad0ab68796.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0822019	0.75878	0.394145	0.25293	0.0569092	0	0	0	0	0	0	0.379389	0.30351	0	0	0	0.0370964	0.367586	0.0050586	0.966114	2.88312	1.21396	0.0859962	0	0	0	0	0	0.151758	1.9069	3.5238	1.27296	0.297191	0	0	0	0	0	0	0.414797	0.384446	0	0	0.916667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.67529c4a-d5d0-4903-8a4f-92278403d9f7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844117	1.36398	1.18839	0.484062	0.0252078	0	0.0633629	0.145447	0	0	0	0.138246	0.291684	0.21601	0.0129606	0	0	0	0	0	0	0	0.78649	1.56729	1.00259	0.230467	0	0	0	0	0	0	0	0	0	0	0	0.176471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.ac9c59ba-752b-4ad7-b659-fe5b8abc0ae0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341425	0.360098	0	0	0	0.304081	0.452387	2.69971	1.46935	0.166447	0.108829	0.958236	0.0384108	0.556949	0.304031	0	0	0	0	0	0	0.0608171	0.620965	0.772487	1.04785	2.34218	0.736225	0	0	0	0	0	0	0	0	0	0	0.829666
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.5cbd3cd5-dc33-49dc-ae71-41bb3114f33a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468108	0.52852	0.229002	0	0.140901	0.26419	0.0957689	0	0	0	0	0.135618	0.251861	0.26419	0.26419	0.0352253	0.0140901	0.26419	0.396355	0.8262	1.19442	0.79272	0.366623	0	0	0	0.362026	1.44809	1.73527	0.616599	0.0396285	0	0	0	0	0	0	0	0	0	0	0	0.953237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.05a353b1-f31c-4062-a970-e6b8e8cfe9a3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519415	1.13741	1.36489	1.26465	0.796187	0	0	0	0	0	0	0	1.6913	3.16821	1.47744	0.97952	0.97952	0.59525	0.034122	0	0	0	0	0	0	0	0.939948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.248f1915-9924-44db-a3f5-cd90c9f34342.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0786212	1.15118	1.67153	1.17084	0.0954686	0	0	0	0	0.140395	0.28079	1.93551	2.44838	0.739393	0	0	0	0	0	0	0	0	0	0	0	0.98451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.4a2441ca-55cf-47d7-babd-5b4be2878b1b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209591	0.14865	0.27337	0.27337	0.141246	0.129856	0	0.17678	0.27337	0.153088	0	0	0	0	0	0	0	0.0973916	0.13669	0.157813	0.13669	0.329415	0.598565	0.935719	0.742561	0.22781	0.013669	0	0	0	0	0	0	0	0	0	0	0.377099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.8ac062ee-be78-42a9-ad2f-ffd51a54aa32.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139243	0.58018	2.20839	0.21273	0	0	0	0	0	0	0	0	0	0	0	0	0.73962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.d0a3ffb9-3082-49ca-b6e4-071c93be50ea.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0987933	0.203719	0.09198	0	0	0	0	0.016352	0.543023	0.630574	0.200312	0.0803973	0.289567	0.858424	1.19152	1.20856	1.15473	0.766484	0.43946	0.1095	0.0483127	0.26572	0.468076	0.880891	1.10908	0.561419	0.4088	0.385805	0.2044	0.024528	0	0	0.038325	0.26572	0.585606	0.4599	0.310688	0.0645474	0.241719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.8b374ea3-2377-4c12-8ea6-3142fba27eca.fc.signal	0	0	0	0	0	0	0	0.0053605	0.10721	0.10721	0.10721	0.0396677	0	0.0890668	0.21442	0.21442	0.456415	0.35022	0.32163	0.145627	0.636123	0.686154	0.523995	0.10721	0.064326	0	0	0.283749	0.487452	0.291611	0.167248	0.0793354	0.128652	0.10721	0.235863	0.601814	0.855546	0.53606	0.332353	0.0183789	0.0526304	0.313589	0.489955	0.799797	1.06782	1.08283	0.984555	0.53606	0.53606	0.510328	0.0332351	0	0	0	0	0	0	0	0.865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211442	0.0807581	0	0	0	0	0.19382	0.54625	0.0352392	0	0	0.480632	0.0425808	0.234934	0.286817	0.215846	0	0	0	0	0	0.140958	0.781326	0.819448	0.390589	0.518809	0.0367075	0	0	0	0	0	0	0	0	0	0	0.621967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.b1abd689-f97d-4cbd-88da-9a4dcf233100.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247302	0.27478	0.27478	0.00457967	0	0	0	0	0	0	0	0	0	0.146549	0.505593	0.423161	0	0.0696109	0.681452	0.799601	0.60451	0.0714428	0	0	0	0	0	0.041217	0.725412	1.39045	2.11045	0.980115	0	0	0	0	0	0	0	0	0	0	0	0	0.499319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.9c87582b-a516-48aa-abd1-be5f17779ae6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817371	0.90819	0.211911	0	0	0	0	0	0	0	0	0	0	0	0	0.129452	0.420799	0.4541	0.4541	0.4541	0.13623	0	0	0	0	0	0	0	0	0.298182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.40074ae6-828f-47d9-a397-b67f6a5032c3.fc.signal	0	0	0	0	0	0	0.0102233	0.322026	0.535197	0.24536	0	0	0	0	0	0.279864	0.3067	0.00511167	0	0	0	0	0	0	0	0	0	0.079742	0.331222	0.272963	0	0	0.0654293	0.420112	0.827923	1.33086	1.23266	0.539655	0.0191687	0	0	0	0.367939	1.37384	1.30493	1.11209	1.73253	1.22663	0.533569	0	0	0	0	0	0	0	0	0	0.768707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.c68590a6-9876-4cd2-855d-2656b11afb6b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0301605	0.41128	0.41128	0.156286	0	0	0	0.265961	0.341362	0	0	0.101449	0.41128	0.353701	0	0	0	0	0	0	0.226212	1.21754	2.01555	3.99544	2.85191	0	0	0	0	0	0	0	0	0	0	0	0	0.0590062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.366ce028-dbb5-4000-adeb-5cae508bdd78.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126972	0.10581	0.181281	0.141734	0.10581	0.0661313	0.0056432	0.162866	0.21147	0.114263	0.0924074	0.0818264	0	0.0592536	0.203722	0.0560688	0	0	0	0.0519431	0.10581	0.248521	0.344743	0.568967	0.716373	0.30844	0.134866	0.103694	0	0	0	0	0	0	0	0	0	0.285057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000310.2.29f6d38a-825f-4ad8-976d-157ac6be37a9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35087	0.453208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565291	0.238787	0	0	0	0	0	0	0	0	0	0	0	0	0.71345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.00df76ae-06c7-44d1-b4a7-25f512065fed.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293931	0.68158	0.201634	0	0	0	0	0	0	0	0	0	0	1.17473	1.26112	0.906585	0.261272	1.66778	0.310155	0	0	0.408948	0.68158	0.255593	0	0	0	0.42258	0.68158	0.904723	0.569994	0.34079	0.34079	0.0136316	0.286264	0.333974	0.0113597	0.886214	1.25128	0.531688	0	0	0	0.484342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.78266b2b-9a41-44a4-9745-bcbbd01d3076.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308472	0.727314	1.48499	1.14762	0.931507	0.370456	0.427859	0.318626	0.13856	0.13856	0.228576	0.922636	3.22878	3.6379	1.30684	0.020784	0	0	0	0	0	0	0	0	0	0	0.693901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003805.1.ccbe8dde-21a1-4c48-aea0-327b504722f2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341406	0.782314	0.813061	1.21778	1.44687	0.767563	0.322575	0	0	0	0.125687	0.63916	1.18213	1.36486	0.853643	0.531497	0.128362	0	0.0628437	0.13371	0.147081	0.26742	0.151092	0.0695292	0	0	0.211538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000728.1.2c941d97-c858-4987-b87f-33dddbc34e2b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224523	0.514532	0	0	0.13433	0.561307	0.667812	1.56195	1.55431	0.069084	0	0.452884	0.103626	0.437532	0.763762	0.662055	0.28785	0.0503737	0	0	0	0	0	0	0.461427	1.04585	0.438971	0	0	0	0	0.194299	0.730419	0.734017	0.201495	0	0	0.638436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.91059aa1-cc7c-4c6a-8c0d-23bf4bfa5cae.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34098	1.15842	2.82603	3.3206	1.5181	0.09344	0	0	0	0	0.10977	0.831465	2.39006	2.88993	1.74275	0.808088	0.46707	0.392352	0	0	0	0	0	0	0	0	0.77235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.15fff734-a78a-4288-8d11-37559fec46b7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124488	0.25536	0.145555	0.151088	0.12768	0.447723	0.436659	0.1596	0	0	0.111507	0.348559	0.334515	0.308981	0.0408576	0	0	0	0	0	0	0.0842688	0.427294	0.789052	0.408569	0.25536	0.15577	0.12768	0.019152	0	0.025536	0.477194	0.399631	0	0	0	0.150586
