	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839204	chr5:179839205-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.77ca98f2-545d-4aeb-bc0c-48db2083d121.fc.signal	0	0	0	0.260109	1.23787	0.604383	0.619912	0.909852	0.899851	1.21885	2.02964	4.11907	2.81789	5.20267	2.35675	0.530868	1.55798	1.42465	0.452668	0.370438	0.111252	0.37763	0.356546	0.552401	0.745855	0.0861813	0	0	0	0.766003	0.315178	0	0	0	0	0	0	0.350993	0.213103	0	0	0.532752	0.595429	0	0.426487	1.2081	1.09528	0.364875	0.287326	0.0125355	0.23504	0.0376064	0.23504	0.0438741	0.22877	1.30054	0.677228	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.4b42183d-fbd0-4b87-afb1-913c17cc15e7.fc.signal	0	0	0	0	1.1352	2.42159	1.37487	1.44892	1.59959	1.50089	2.23511	2.55309	1.41185	4.53066	3.14388	2.07296	1.63548	1.52108	1.56145	0.754739	0.937997	0.641573	1.21148	0.531676	0.796454	0.542891	0.0964576	0	0	0.296114	1.00063	1.07238	2.10805	0.828697	0.949453	0.912083	0.454693	1.42342	0.57214	2.1141	0.834558	0.390315	0.717254	2.15889	0.636366	0.0717824	0.771747	0.57757	0.476243	0.240023	0.298349	0.419483	0.594489	0.63486	0.392576	1.13747	0.655327	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.26bc37a9-c73c-42b9-835b-56fe5f674b6a.fc.signal	0	0	0	0.244621	0.858519	0.596105	0.5351	0.491635	0	0.398084	0.740272	0.330462	2.11617	1.54231	3.36531	1.77804	0	0	0.407677	0.940046	0.81056	0	0	0.0143892	1.17504	0.249415	0	0.113077	0.702258	0.33038	1.22446	0.229966	0	0	0	0	0	0.15351	0.829745	0.455638	0	0.035979	1.28776	0.877696	0.671452	0.083951	0.604325	0.035979	0	0	0	0	0	0	0.254234	2.18015	2.81429	0.683305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.cd7f0ec3-4b46-44a0-af6d-9383f8acb018.fc.signal	0	0.0807178	0.989235	1.16909	0.211	1.03764	2.04937	5.70713	9.77818	9.38732	10.2555	14.5514	11.4517	10.1872	8.39466	12.4819	13.0372	8.91948	5.17083	3.57563	2.89062	3.91504	1.22443	1.58765	4.53456	3.76667	1.82283	0.5189	1.32953	4.99113	7.48152	4.30243	4.63743	5.13293	1.6326	1.6568	3.17626	1.95879	1.70223	3.63523	2.26213	2.89854	1.99229	1.69141	4.2411	2.20984	2.13192	3.66982	1.9093	1.92659	1.35589	0.00345933	0.5189	0.0657273	0.899309	0.650295	2.08895	0.68046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.5c9cb736-993f-45fe-be70-bfabfbcef3f6.fc.signal	0	0	0	0	0	0.159106	0.470428	0.731491	0.449328	0.158741	0	0.368365	0.298659	0.575352	1.4387	0.965125	0.703461	0.335392	0.205338	0.100526	0.28632	0.818778	0.578086	0.053767	0.737238	0.0780693	0	0	0	0.875544	0.845238	0	0.289738	0.432743	0	0	0.613883	0.551898	0.006305	0	0	0	0.56017	1.08568	0	0.458217	0.41214	0.724435	0.440328	0.740826	0.268835	0.161301	0.570881	0.535051	0.038405	0	0.117608	0.960317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.526cb17b-4947-475e-9954-5626d82b7161.fc.signal	0	0	0.0119187	0.455889	0.49306	0.194485	0.831821	1.90632	1.77039	3.48483	2.61249	3.2861	4.71295	4.33418	1.65566	1.62443	3.06783	2.57178	2.46311	1.67618	1.66679	2.00836	0.815984	3.69059	3.26094	2.91709	0.440991	0.159625	1.06709	4.26588	4.8238	3.25685	2.59257	2.59139	2.85896	2.91131	4.44925	4.38239	2.88929	3.75504	6.39985	3.488	3.30695	1.72975	1.63444	1.94012	1.80896	2.29572	2.02282	2.51212	1.16013	1.08435	2.36884	0.98031	0.873042	1.84389	1.33129	0.261111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.96c109c2-5b12-4d08-bc59-f48ccc7c2f4a.fc.signal	0	0	0	0.145559	0.825158	0.37006	0.0601347	2.60787	4.05613	5.57844	4.57665	4.94532	3.80539	6.56888	5.05111	2.32447	2.00576	1.21536	2.56429	0.479107	0.202086	0.161326	0.590849	1.84062	1.66546	2.39572	1.15469	0	0.351558	1.14968	0.466679	0	0.502426	1.11749	0.863215	1.35228	0.288649	0.340455	0.207234	0.794405	0.185032	1.04366	1.32715	0.414682	0.494981	0	0	0	0	0	0.458883	1.01638	0.0141565	0	0.177631	0.623877	0.41865	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.705a3dcb-b728-43db-b37f-bbceaf83732a.fc.signal	0	0	0.0419583	0.18511	0.285064	0.684859	1.57523	3.97134	3.00395	2.49415	4.51187	5.03143	4.74373	4.88179	5.04692	4.23787	6.45892	6.16681	4.30966	3.02159	2.98949	3.92419	2.80638	4.05018	5.65765	3.1009	2.11749	2.36887	4.51858	6.21337	6.57847	6.12962	9.33624	6.64513	4.03054	4.75415	4.39666	5.88283	5.38072	5.05459	6.89915	4.95263	5.75668	5.85885	4.30153	3.86829	5.14619	3.74447	1.93917	1.76262	1.4004	0.943697	1.23661	1.11592	0.278238	0.692763	1.1734	0.429119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.6595c262-e2a7-4360-ae08-dca9de90347a.fc.signal	0	0	0	0	0	0.038998	0.757847	1.84678	2.32427	0.699303	2.00223	3.42589	2.50057	2.31678	2.23999	2.34957	2.74104	1.6538	1.62841	1.96947	1.14824	1.13691	1.53598	2.4262	3.02147	2.21178	0.532856	0.30358	0.672565	0.953719	2.33738	2.35081	1.71854	1.17686	1.03454	0.541922	0.761871	2.06135	1.36765	0.667908	1.4064	1.20271	0.919946	1.40769	0.901335	0.975379	0.83331	0.780868	0.480449	0.104575	0.493092	0.909758	0.925331	0.912664	1.16718	1.38904	2.10669	0.751724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.0e718f27-6389-4dde-bde1-b61702fbbf81.fc.signal	0	0.0338207	0.50731	0.165721	0	0.833438	0.970568	3.54084	11.8609	8.05564	8.94273	3.5401	6.77047	8.57664	5.59817	11.8153	15.3768	9.75201	14.7121	11.0493	8.31324	4.14979	2.89843	4.8127	6.20951	3.53764	2.92549	3.30476	1.9248	2.16203	7.2411	5.63115	5.72586	3.62557	4.24111	4.14097	6.41248	10.0713	5.80155	7.42836	10.3729	10.1598	6.73376	9.20272	9.53417	8.74953	8.35382	5.78	5.11031	3.34148	1.77558	1.72824	1.95145	2.67521	2.45979	4.72182	2.89274	0.78671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.f84a631d-885b-4535-bad7-e4cb346c7bb1.fc.signal	0	0	0	0	0	0	0.119406	2.11246	2.52397	0.66929	1.73756	2.48163	2.00005	1.88475	0.694311	0.577444	2.10985	2.83003	1.09146	1.01329	0.208925	0.506036	0.346728	0	0.259985	1.74379	0	0	0.042645	0.768599	0.994492	1.79776	1.48847	1.76941	0	0.505569	1.01234	1.79951	1.4765	0.0881393	2.49261	1.83922	1.19179	2.46701	2.049	1.24982	0.397364	1.27374	0.942685	0.98709	0.382099	0	0	0.977992	0.868821	0.768747	0.0718232	0.85
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.9fd4b387-15fe-4e26-8d53-15d3dbb86837.fc.signal	0	0.240804	0.232692	0.311454	0.0114423	0	0.0094725	0.882842	1.16258	0.985044	0.57822	1.0346	1.1349	1.16555	0.717908	0.548082	1.23037	1.24759	1.2255	0.967032	1.09485	1.48903	1.70455	1.56675	0.990896	0.643714	0.0715171	0.518539	0.612872	0.826139	0.870072	0.696003	0.848307	0.966193	1.02017	0.814046	0.776888	0.351188	0.295763	0.463357	0.748778	0.75749	0.872825	0.539052	0.555168	1.11175	0.771658	0.329772	0.4827	0.344364	0.0739617	0	0.40456	0.661245	0.134269	0.169388	0.426827	0.257576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.19ef5b88-8aca-40d7-ba6e-e2093039b88a.fc.signal	0	0.020692	0.31038	0.132429	0.198614	1.24129	1.56749	3.94533	10.9914	12.4404	9.03724	6.88838	3.96118	8.2192	10.7072	9.42673	13.0385	11.3792	7.0615	7.2293	6.86655	3.72316	1.6468	1.85785	1.74648	1.81471	1.35924	1.41865	2.20296	2.56075	3.44917	5.33573	5.25075	2.44331	1.97989	2.11024	3.29157	2.74333	1.8746	3.45919	3.41571	2.22197	1.86612	3.3659	4.16675	3.14759	2.00873	0.7974	1.04466	1.55132	0.937549	1.00752	0.479976	0.982665	0.997515	2.30469	1.96811	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000297.2.8b4bfdaf-6ab3-4b50-a666-38f93813e2e5.fc.signal	0	0	2.15595	1.3909	0.171181	1.60496	3.35028	6.18861	6.27113	9.46902	5.0281	6.18634	7.70901	11.0259	7.7452	7.28665	10.821	8.66038	3.88976	3.00088	8.57173	3.91517	0.908206	2.30577	3.4185	5.86331	1.06994	0.228559	1.90598	3.83652	3.50944	4.53477	5.68239	2.10784	2.01154	3.806	2.95383	4.06349	4.10658	2.10232	2.94989	2.28434	3.22852	5.59248	5.13537	3.18839	1.85741	4.48199	4.10341	2.42699	1.99014	0.567036	1.44448	1.25716	1.73536	2.05329	3.07203	0.892638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.0bd574cb-6c79-4f0e-a131-98ee1a6088f8.fc.signal	0	0	0	0	0	0.262143	0.73511	0.90695	1.19553	0.587778	1.53754	3.09867	1.30089	0.866337	3.5845	1.75754	1.88316	1.07872	1.00505	0.462523	0.883004	0	0.468914	1.97067	1.96446	1.97082	0.387026	0.192595	0.589925	3.29092	3.39002	1.17272	0.934754	0.320948	1.30849	1.23819	1.93023	0.00588487	0.433678	0.918067	0.720945	0.726641	0.963868	1.47292	0.691688	0.819036	1.23849	0.369553	0.392008	1.03266	0.00935167	0	0	0.187286	0.536894	0	0.0324863	0.429501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.411a52db-8794-484a-8712-a21b0a7c3495.fc.signal	0	0	0	0.200912	0.803623	0.398218	1.19117	2.71684	2.5187	1.49662	1.90092	2.83508	2.11437	5.19552	4.41952	2.91272	2.29775	2.21739	1.13498	2.2743	1.32386	1.9763	1.06916	2.30449	1.3133	0.575091	0.102967	0	0	1.07324	1.14255	1.76186	3.13169	1.05627	1.46065	1.28636	1.6169	1.6273	1.86007	1.09814	0.51666	0.379565	0.40964	0.648715	1.58665	1.79798	1.33842	1.12501	1.80873	0.0150684	0	0	0.288811	0.464609	0.113497	1.16743	0.537469	0.935484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.14b492d4-c6bc-4de9-9d1e-b66fe87b0774.fc.signal	0	0.37901	0.751679	0.544693	0	0.145817	0.508352	1.38733	0.803971	0.48884	1.70544	4.0353	1.13946	0.441778	0.400722	1.8941	2.31831	1.3911	0.795229	0.504364	0.124726	0.679349	0.431655	0.406983	0.566928	0	0	0	0.129663	1.02683	0.589519	1.13581	0.156714	0.211904	0.333206	0.252229	0.818334	0.675768	0.238904	0.0797015	0.338572	0.93092	0.922055	0.240915	0.888513	2.46793	2.0725	0.560655	0.421107	0.122744	0.486071	0.979542	0.667675	1.48213	1.05184	0.416256	0.237387	0.382979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.61e7591e-7d42-4bac-a82f-41dc0577b027.fc.signal	0.21904	0.420947	0.791174	0.31096	0.78393	1.18241	2.57284	2.0156	0.757663	1.33995	1.21161	1.41775	1.81157	1.78088	0.699253	1.71232	1.68385	1.87672	1.63804	0.925672	0.656133	1.28113	0.606607	1.11998	2.7281	0.952462	0.363488	0.441122	1.06471	2.2247	1.75158	0.872	1.1597	1.21245	0.548989	0.597496	0.604627	0.727738	1.41976	0.651071	1.03461	1.15905	1.59992	1.70938	1.74444	0.761989	0.351783	1.03932	2.26846	1.5269	0.687591	0.179613	0.265743	1.31523	1.03061	2.91686	1.72774	0.129065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001004.4.11ad2674-be5c-41ad-b54e-80291c85aeb3.fc.signal	0.0573753	0.163246	0.151859	0.0185929	0	0.0128831	0.205825	0.920427	1.12424	0.706792	0.648369	0.834479	0.737795	0.710682	0.289723	0.471885	0.671738	0.744527	0.760583	0.856001	0.327616	0.247196	0.453012	0.64164	0.781462	0.21396	0.249358	0.391008	0.452073	0.816062	0.49043	0.31688	0.221942	0.338277	0.292833	0.405559	0.326715	0.370843	0.377868	0.404512	0.42353	0.25256	0.320139	0.120748	0.216547	0.526929	0.416045	0.277116	0.507912	0.419821	0.422626	0.337423	0.169255	0.38304	0.218859	0	0.0278176	0.88
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.53674f07-2dec-46cd-b734-95bc5db63053.fc.signal	0.65013	0.765735	1.4131	0.320755	0	0	0.73143	6.33643	17.5379	8.40828	9.96066	16.6522	13.4154	9.76588	10.8979	14.3506	13.6038	12.358	11.7511	16.6536	10.9895	9.89078	5.10617	3.25095	3.63671	0.411752	0.13436	1.41185	2.96652	4.91981	3.82313	4.16553	2.93493	3.5893	3.5941	2.45317	1.26633	2.32825	4.43431	5.48916	8.24547	6.98138	1.82961	1.98444	4.86287	3.87672	4.49396	3.24227	1.56479	0.749875	1.13136	0.56779	2.50107	2.36236	1.95059	2.92675	2.5666	0.610915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.fa3c8e36-edcb-4649-9a8e-5dec7e1c367c.fc.signal	0	0	0	0.368302	0.937189	1.09851	2.08299	2.12015	1.59608	2.19739	1.6221	3.27354	3.22772	4.58507	3.04713	1.96494	0.84055	1.43631	1.27872	0.615184	0.611075	0.625307	1.54109	0.512228	0.340127	0.39642	0.205565	0	0.128492	0.315763	0.306383	0.323222	0.171942	0.40008	0.36584	0.900487	1.1489	0.479607	0.439217	0	0.243464	0.240866	0.670259	0.732083	0.425767	0.357255	0	0.243254	0.290434	0.545783	0.0709614	0.305905	0.464944	0.01224	0.673869	1.7379	0.726034	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.c58b6cf5-4f66-4ab2-bb25-cde31b2aa0eb.fc.signal	0	0.0638444	0.617368	0.587816	0.0134511	0	0.0799965	0.688839	1.1797	1.03428	0.851325	0.462119	0.956088	1.26003	0.506034	1.51576	2.95401	1.88825	0.915454	0.656426	0.593499	1.00865	1.21919	1.03004	0.628837	0.132642	0.00425213	0	0.032662	0.436564	0.796431	0.468817	0.537754	0.88288	0.689774	0.750461	1.60763	1.98982	1.38063	0.788741	0.752186	1.27558	1.59117	0.996596	0.874423	0.757137	0.555364	0.603166	0.364261	0.649713	1.02217	1.41391	1.18946	0.679286	0.372743	0.138608	0.650536	0.68301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.e48fa4c5-7778-4b0d-8c77-20b91a15213e.fc.signal	0.0753618	0.232433	0.287648	0.0812984	0	0	0.034592	0.251982	0.682811	0.652564	0.423075	0.407595	0.337354	0.498066	0.40593	0.548782	0.5764	0.30199	0.218966	0.254113	0.488818	0.686195	0.559311	0.411809	0.336667	0.48029	0.585201	0.407553	0.265198	0.152203	0.0268321	0.100734	0.542892	1.09834	1.15447	0.985981	0.729975	0.547095	0.503367	0.783971	0.86469	0.667113	0.749787	0.404341	0.366383	0.450702	0.0993776	0.229692	0.449106	0.297581	0.258014	0.330706	0.0783169	0.0562907	0.395635	0.4264	0.177037	0.867703
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.6c45d08b-377b-419c-a177-44262ce42f4b.fc.signal	0	0.0720817	0.43249	0.438257	0.0951478	0	0	1.4978	3.07619	2.43619	5.71999	5.12607	3.00127	4.24942	1.08259	1.8994	2.62757	2.60333	2.54363	1.8721	1.78462	0.962975	0.386358	1.62892	2.34395	2.33205	1.32139	0.488097	1.35139	1.45848	0.95399	1.79651	1.5799	1.85093	0.896681	1.51791	0.497245	2.01957	1.17972	1.25825	2.2038	0.982714	0.14128	0.52764	1.63182	0.729427	0.708148	0.896374	0.617023	0.230661	0.207595	0.58819	0.968752	0.746748	0.0115331	0.471637	0.86499	0.249412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.661eb5d7-e490-45e2-a8f4-f36ea8a48c60.fc.signal	0	0.269788	1.61873	1.64031	0.356121	0.624367	1.51909	0.357628	0.356121	4.98859	4.1486	0.999235	1.0487	2.56729	0.305961	1.45287	3.13503	1.5338	1.0272	0.320872	0.419221	1.23378	0.669817	0	0	0	0.226622	1.61873	1.61873	1.29498	0.473574	3.52783	1.67266	0	0	0	0.215831	4.53231	1.03595	4.76592	1.67535	0.0834465	0.421209	0.383739	0.464914	6.16262	6.72293	1.51076	2.6654	1.45686	0.431661	1.05757	0.830948	0	1.36494	2.37406	1.61873	0.603093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.9a3cfb88-6d7d-4b7c-9d6d-96e940ce08cf.fc.signal	0	0	0	0.88158	0.0774368	0.082968	1.48824	5.16722	3.82145	2.2655	1.60412	2.53399	5.45176	6.73667	2.28876	4.74065	8.73031	4.15446	7.38237	3.94286	1.77632	8.85386	2.35264	0.993903	3.55565	1.41323	1.81332	1.0371	1.39145	1.01099	3.39231	3.37176	3.16839	5.75615	1.13574	1.159	3.97547	3.35194	3.68063	5.35527	3.29948	1.87287	2.24442	1.09535	4.1892	1.83161	6.66604	3.05876	2.36829	0.93884	0.801523	1.1268	2.78433	3.18804	1.63344	2.18326	3.05673	0.643165
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.3d98bc1f-c00a-45a1-9387-7764c6e8d313.fc.signal	0	0	0	0	0	0.321104	1.00369	1.23007	2.96184	1.35955	2.73517	4.31799	2.87806	2.44032	1.65384	1.74706	3.12955	1.31636	2.52148	1.77268	1.48325	3.29677	0.356326	1.13176	2.23077	0.818667	0.302836	0.437712	1.28588	1.89723	2.16271	1.48513	1.83372	1.93225	1.98645	2.43201	1.42276	1.40434	2.07572	1.23113	0.334768	2.22872	2.75804	4.42222	0.873654	1.56878	2.29389	1.68659	2.6365	0.473277	0	0.241853	0.274191	0.414475	1.07769	1.8908	1.78727	0.720238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.245ee420-3705-4794-9ed7-05083df48af9.fc.signal	0	0	0	0.735575	0.344442	0.193932	0.365513	1.48409	1.74218	2.23508	2.66256	3.78078	3.05066	3.04703	2.8178	5.3138	5.09268	1.66974	1.37028	0.802492	0.936874	1.41747	1.06457	1.52812	2.62685	1.54141	0.113872	0.306533	1.00719	1.44679	0.924919	1.69331	2.78054	0.762004	0.34986	0.924789	1.53733	1.29017	2.2712	1.49725	0.781008	0.795113	0.494067	0.908036	1.53727	2.5185	1.75277	1.27855	1.10636	0.954551	0.592552	0.283182	1.00414	1.37781	0.571694	1.17893	2.10223	0.900338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.e73b84a4-42ef-4b6b-83f9-72b6584af2ee.fc.signal	0	0	0.289104	0.343084	0	0.0217671	1.01859	1.78948	3.22937	2.65325	5.14445	2.4736	2.89902	3.69418	0.927566	2.23689	1.61216	1.82308	1.63596	1.47083	1.59316	1.18961	0.333818	0.506825	1.18835	1.6982	0.148246	0.229077	0.607564	1.23714	1.57287	2.62464	1.30779	0.629436	0.352775	0.498216	0.917128	0.751001	0.53372	0.841228	0.863598	1.13267	0.826401	0.640179	0.885761	0.736037	0.74049	0.561167	0.423039	0.356429	0.0109565	0.150765	0.40741	0.0238425	0.373843	0.147138	0.283095	0.653846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.8cd5cefc-1c86-42bb-a689-d60dd071a471.fc.signal	0	0	0.136409	0.644131	0.862314	1.07004	0.680563	0.912962	2.54062	2.07503	1.59013	0.495062	0.178359	2.14636	2.23863	2.81078	1.70994	1.27567	0.707076	0.574896	1.28402	0.737611	1.97633	0.646251	1.58824	0.503556	1.1477	0.157395	1.369	1.0332	0.326379	1.2651	1.33885	0.5098	0.862153	0.890363	1.35486	0.859683	0.668574	0.448981	0.993554	0.903484	0.293944	0.533581	0.825672	0.432805	0.300172	0.480095	0.261598	0.294238	0.0776437	0.551799	0.0587608	0.256029	0.186765	0.919501	0.639799	0.928783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.e9be263a-2a4a-4fbf-9846-1e223e21eceb.fc.signal	0	0.0824503	0.51174	0.172288	0	0.522755	1.24109	3.72581	6.36152	5.30084	5.44766	8.86759	8.93231	9.60286	5.52167	5.72777	4.2567	3.44021	6.10094	4.27961	2.60682	1.58884	1.47141	1.4961	2.26551	2.51801	1.48757	1.55362	3.11871	3.29594	1.29569	2.20382	2.0423	0.746192	0.39578	2.23482	3.76506	3.32312	1.86609	2.74308	3.62604	1.45906	1.22192	1.58859	1.28775	2.14937	1.54964	1.99022	2.23677	1.02233	0.271271	0.439408	0.874558	1.03213	1.17539	0.975743	1.61583	0.727648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.058af969-8786-43c5-84e7-d3c325107d07.fc.signal	0	0	0	0	0	0.0315593	1.02743	1.39089	0.609272	0.21266	0.401249	0.763818	1.90266	2.71345	1.18245	0.394779	1.32615	1.25774	1.01293	0.796066	0.491472	0.522236	0.264694	0.407065	0.904102	0	0.0515093	0.359732	0.694348	0.605103	0.750499	0.564209	0.231061	0.535165	0.371682	0.750459	0.852911	0.208322	0	0.0880808	0.66194	0.655408	0.251385	0.241284	0	1.06438	2.44362	0.586854	0	0	0.0905292	0.403588	0.239237	0	0.594624	0.398918	0.226261	0.201863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000354.2.04d13593-4781-49ff-ae28-c33a62b39a3c.fc.signal	0	0	0.594792	0.201386	0	0	0	1.55005	2.13289	1.09435	1.7667	1.5822	0.862505	1.3648	0.399115	1.67212	3.39382	5.82021	2.26187	0.360723	0.756173	2.28058	0.885087	0.290347	2.80473	0.565048	0.023417	0.70251	0.70251	0.0830782	0.678637	0.945885	1.17551	0.585384	0	1.24099	0.971654	1.00536	1.14191	2.12542	0.908633	2.64586	1.16418	0.369989	0.58813	0.687058	0.430873	0	0	0.552641	0.243537	0.407456	0.388722	0	0.105824	0.62686	0	0.939394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a9a09927-f961-43dc-bcc9-a3c995bbca26.fc.signal	0	0	0	0	0	0.388313	1.77812	0.168838	0.475074	1.68591	0.697762	1.04286	0.965675	0.909963	0.458116	0.918964	1.01791	2.57787	1.7167	0.918551	0.533624	1.41485	0.603116	0.769018	0	0	0	0	1.47455	4.11767	1.58905	2.67482	2.19155	0.730827	0	0	0.149254	2.55623	0.598722	0.931517	1.16561	1.76247	2.12045	0.805946	1.51821	1.25369	1.0006	2.78967	2.00488	0.587565	0	0	0	0	0.294658	0.165178	0.0238979	0.874576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.9d98dd69-4d9c-4c81-bc8f-9c0f23e13a7b.fc.signal	0.142404	0.29463	0.0805322	0.298561	0.329988	0	0	0.637941	1.12581	1.03755	1.10624	2.03608	1.64301	3.94727	2.52098	3.03958	0.982113	1.31014	0.936937	1.56942	1.41228	0.634447	0.636409	0.225883	0.351594	0.363381	0.736584	0.298839	0.456148	1.17572	0.586189	0.399889	0.323704	0.42792	0.514604	0.360638	0.187786	0.311448	0.176154	0.244965	0.0628544	0.308383	0.320169	0.528376	1.41556	0.147604	0.368963	0.916822	0.419943	0.150487	0	0	0	0.247489	0.235704	0.457664	0.814119	0.254224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.0fecda09-3e67-46f5-9229-720f600c0eed.fc.signal	0	0	1.39551	1.31094	0	0	0.681306	3.57696	3.46256	6.45356	6.23307	12.2027	5.21925	9.24907	3.0104	6.11072	8.69891	10.6303	5.7551	5.69779	3.46153	7.93613	1.44809	1.44055	2.00956	2.15907	0	1.06929	7.86318	9.67964	4.34706	2.71564	2.9024	1.80148	3.12925	3.94114	5.25208	7.36054	5.38292	3.28206	2.93475	3.61127	2.30346	1.21748	1.90884	2.55492	2.18735	2.61632	3.93118	1.27115	0	0	1.22636	0.126865	0.68704	0.883355	0.227361	0.676136
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.0ac6fcf9-3ed9-4ad3-9178-9d485c424be8.fc.signal	0	0	0	0	0.107449	0.267766	0.643902	1.37003	1.12887	1.57138	2.42433	1.59795	1.1029	4.21012	4.3444	4.81204	3.47699	1.56122	1.94214	1.92707	1.38864	1.09928	1.74795	1.23691	0.2274	0.3058	0.17159	0.56569	0.243948	0.308804	0.597057	0.382742	1.03892	1.42417	0.515068	1.59382	0.834133	0.441201	0.275255	0.79193	0.994529	0.683201	0.621207	0.632515	1.25852	0.292219	0.355622	1.08421	1.13371	0.409128	0.705176	0.00942533	0.369527	1.66255	1.00086	0.251701	1.22764	0.911854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.3cd86255-36f1-4b55-a6a7-d6b5647cff3a.fc.signal	0.179175	0.365009	1.36977	1.07511	0.572566	0.433451	0.805095	0.992016	1.28883	2.12577	2.71323	1.63057	1.0771	1.76217	2.48803	1.88338	2.31263	2.6487	2.9282	1.37611	1.44358	1.13339	0.636289	1.46726	1.59192	1.73764	0.930931	0.26447	0.606229	2.26323	2.17895	1.85754	0.721215	0.68557	0.534349	0.789194	0.585304	0.721484	2.12468	1.45586	1.1388	1.42476	1.72813	2.49034	2.10289	1.41194	1.17145	0.649929	0.918729	0.581337	0.472209	0.282694	0.551476	0.74467	1.56638	2.37185	2.40679	0.566879
