	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836034	chr5:179836035-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.7cf8ca14-d3f1-48ac-b2ef-eee0ebdb6853.fc.signal	0	0.0176569	0.0821045	0.0331067	0.104882	0.184744	0.166936	0.300793	0.289893	0.169991	0	0.0011836	0.0854221	0.0610697	0.00597632	0.199564	0.460718	0.320996	0.411528	0.250867	0.0741556	0.107004	0.038835	0.303307	0.121373	0.0430406	0.142366	0	0.0585811	0.020351	0.0558029	0.110303	0.109347	0.0791432	0.056357	0.111972	0.171442	0.105015	0.0989384	0.13468	0.144918	0.58352	0.169773	0.0887891	0.155608	0.0235011	0.110378	0.105521	0.184404	0.301031	0.190192	0.0102618	0.104701	0.265449	0.366554	0.427141	0.389222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000298.2.174dfbfb-b653-4dbf-a44e-27989de75595.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.735724	0.103022	0	0	0	0	0	0.542188	2.15589	0.400222	0.677796	0.355036	0.206566	0.826266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438877	0.239033	0	0	0	0	0	0.30985	0.722982	0	0	0	0	0	0	0	0	0	0.834532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.269c7bdb-5224-43fa-a5d5-7860eaac019c.fc.signal	0	0	0.17916	0.401491	0	0.0109624	0.777221	1.21879	0.822093	0.891464	0.60085	0.740858	0.958313	1.06877	0.651462	1.41832	1.54433	1.30836	0.91905	0.692164	0.640274	0.894841	0.247987	0.400499	1.14699	0.620759	0.0444879	0.523051	1.41732	0.720955	0.984713	1.38579	0.756559	0.269433	0.22221	0.646162	1.32501	0.969766	1.5159	0.867434	0.987685	0.469982	0.527234	0.566292	0.8708	0.879657	0.83827	1.36685	0.481156	0.110408	0.0884823	0.39703	0.0964139	0.183451	0.581809	0.207542	0.721408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.0c69eda8-716f-44e4-bc94-dce057d4c5a3.fc.signal	0	0	0	0.0363633	0.447666	0.146662	0.0387408	0.27672	0.220454	0.368961	0.178023	0.256427	0.0728696	0.587577	0.194626	0.428955	0.466123	0.192782	0.187247	0.219531	0.195237	0.225988	0.113455	0	0.253396	0.172133	0	0	0.206618	0.0608784	0.13467	0.427996	0.239824	0	0.0800216	0.171904	0	0	0.323767	0.211232	0	0	0	0.163486	0.244436	0.120834	0	0.392182	0.139283	0	0	0	0	0	0	0.122462	0.94723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.2f10d695-5b3b-470a-a2e2-55996404a85c.fc.signal	0	0	0	0	0	0	0	0	0	0.0231403	0.230339	0.359977	0.739842	0.810597	0.189334	0	0.174103	0.290353	0.292437	0.533875	0.547444	0.347691	0.123543	0.496161	0.562991	0.0676839	0	0	0.191187	0.34705	0.176742	0.0193546	0	0	0.0680621	0.172828	0.0630772	0	0.128805	0.321505	0.161433	0.158949	0.201687	0.0797775	0.631778	0.572006	0.0756397	0	0.157367	0.234302	0.0417	0.25134	0.359207	0.152729	0	0.112739	0.106383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.662b80be-c09d-4154-bc9d-1e0602218f9c.fc.signal	0	0	0	0	0	0	0	0.263926	0.526541	0	0.0376908	0.331202	0.153752	0.467878	0.437439	0	0	0	0	0	0	0	0.118005	0.478627	0.123982	0	0	0	0	0	0	0	0	0	0	0.155478	0.328444	0.0568341	0	0	0	0	0	0	0	0	0	0	0.294484	0.460723	0	0	0	0.17917	0.54848	0.303107	0.188525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.db376d3b-ae63-4e49-80d2-dc3c632957a3.fc.signal	0	0	0	0.332573	0.129334	0	0	0	0.0955836	0.383593	0.313512	0	0.0470335	0.362981	0.507447	0.136137	0.321352	0.580813	0.00923813	0.603227	0.589323	0.519666	0.072824	0.135031	0.203476	0	0	0	0.304858	0.157048	0	0	0	0	0	0.123673	0.131311	0	0.508108	0.706692	0.140882	0	0	0	0	0.0113787	0.343929	0.103929	0	0	0	0	0	0	0.115477	0.34643	0.327345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001518.1.d72e83d5-d350-417f-b1bf-3eef4f93cc47.fc.signal	0	0	0	0	0	0	0.0372036	0.211526	0.118848	0.0627152	0.345185	0.468087	0.15197	0.0053144	0	0	0	0.154775	0.232521	0	0	0	0	0.111419	0.267927	0.0336604	0	0	0.167341	0.339829	0.615983	0.535073	0.0054796	0	0.321404	0.511317	0.00730613	0	0	0.100459	0.27398	0.0456633	0	0	0	0	0.0926939	0.207789	0.119082	0.227017	0	0.30862	0.512993	0.0668764	0.40561	0.807346	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.afa177cc-ebf6-4778-b3d1-1bbb2401b4e5.fc.signal	0	0	0	0	0	0	0	0	0.153351	0.315516	0.29276	0.58081	0.104577	0.0299232	0.266394	0.326595	0.291804	0	0.33966	0.444425	0.291363	1.19163	0.286306	0	0	0	0	0	0.108691	0.34627	0.272653	0.179701	0	0	0	0.644054	0.224912	0.381715	0.136327	0	0.463511	0.559851	0.0062334	0.130706	0.121735	0	0.11759	0.0748074	0	0	0.310825	0.245388	0.40898	0.21267	0.324087	0	0.794425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.0997810a-4867-4ba8-9534-ea6e95022077.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.135406	0.0990887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188858	0.100683	0	0	0	0	0	0	0	0	0	0	0	0	0.155448	0.0687579	0.25021	0.0457669	0.215781	0.18047	0.152742	0	0	0	0	0	0	0	0.254224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.1ce7f4a0-1e00-4296-ade7-a069012950ee.fc.signal	0	0	0	0	0	0	0	0	0.114203	0.880016	1.26436	0.39317	0.684383	0.050331	0	0.559871	0.523722	0.604843	0.268727	0.294889	0	0.0254459	0.492309	0	0	0.535891	0.29589	1.12905	2.90588	0.22692	0.562184	0.632177	0.0181766	0	0.180704	2.29225	0.788725	0.53155	0.665345	0.479033	1.86065	0.0969479	0	0.698868	0.296147	1.23737	0.579943	0.0100981	1.79199	0.177954	0	0	0	0.222896	0.926519	0.0765295	0.736364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.73056630-65cd-44da-94ab-6886ae9d01cc.fc.signal	0	0	0	0	0	0	0	0.100421	0.0541895	0.217094	0.346945	0.316151	0.524411	0.287632	0.298781	0.175775	0.18793	0.0388097	0.0883033	0.0721727	0.117911	0.178443	0.179206	0.158321	0.188152	0.0300831	0	0.0583481	0.463112	0.335203	0.285102	0.354701	0.423297	0.317633	0.170991	0.453783	0.360087	0.15592	0.169355	0.230925	0.0955025	0.0028992	0.261033	0.249437	0.962163	0.433645	0.118285	1.08299	0.52382	0.301804	0.0823035	0.343862	0.135937	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.60b5bb5a-99a2-4161-af81-f580037bc3ea.fc.signal	0.168409	0.17758	0.0585054	0.0007024	0	0.0040808	0.0835173	0.147338	0.10996	0.0851391	0.0639725	0.190222	0.104045	0	0	0.0370467	0.0421973	0.00477953	0.0393381	0.046841	0.0982603	0.144147	0.0729694	0.108553	0.137253	0.161605	0.0912189	0.0130209	0.0167662	0.0725237	0.0240467	0	0.0671686	0.235879	0.226462	0.139439	0.0546202	0.0525477	0.0173933	0.0418216	0.115162	0.189025	0.141975	0.239815	0.291297	0.327223	0.232649	0.0308596	0.0370203	0.0319673	0	0.0217755	0.0885879	0.126686	0.0457173	0	0.867703
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.59a9b7d0-5484-46d1-b8f0-117dbd401378.fc.signal	0.103198	0.28145	0.28145	0.0431557	0.084435	0.28145	0.593859	1.31939	1.38766	1.03173	0.752212	0.338422	0.158276	0.191631	0.251238	0.377616	0.428366	0.472265	0.291832	0.477683	0.683418	0.535203	0.789417	0.493984	0	0.183668	0.252002	0.0935731	0.270464	0.491273	0.92187	0.53463	0.0320148	0	0	0.264563	1.24214	1.36035	1.09766	0.812453	0.818085	1.02448	0.473803	0.87225	1.24904	0.808947	0.568553	0.446567	0.345245	0.28145	0.142601	0.28145	0.268316	0.28145	0.230789	0	0.674711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.72623753-44fb-49f2-a9eb-e1a5603547b0.fc.signal	0	0.0349093	0.446659	0.0121302	0	0	0.418634	0.173838	0.309029	0.238634	0.0683488	0.523817	0.0915253	0.2592	0.186398	0.416031	0.928587	0.278372	0.123218	0.353718	0.890786	0.962773	0.432319	0.0815776	0.153234	0.044096	0.31877	0.365021	0.679366	0.565983	0.394637	0.169059	0.250188	0.67204	0.283491	0.230512	0.607932	0.341855	0.243137	0.926264	0.520263	0.385498	0.311719	0.41114	0.664185	0.180471	0.213914	0.747168	0.710066	0.486895	0.180885	0.242636	0.0771807	0.533807	0.985998	0.894627	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000335.2.8483e047-3aa4-4475-9bf3-0f99733a4494.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448034	0.0148371	0.949417	0.647132	0	0	0	0	0	0	0	0	0.225363	0.683222	0	0.00370927	0.46919	0	0.0251883	0.359257	0.791169	0.0645937	0	0	0	0	0.00370927	0.432008	0.287175	0	0	0	0	0	0	0	0	0	0.0741853	0.980836	0.910112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.6352ceac-99ac-4035-8991-55bf3da48e8b.fc.signal	0	0	0	0	0	0	0	0.450451	0.156143	0.270513	0.781482	0	0	0.799516	0.252479	0.246467	2.19405	2.04421	0.133823	0	0	0	0	0	0	0	0	0	0	0.171465	0.89596	0.6853	0	0	0.631197	0.420798	0	0	0	0.237132	0.603311	1.24327	0.328622	0.280976	0.569792	0	0	0	0.372707	0.679288	0	0	0	0	0	0	0.849432
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.78bd51d0-e8cc-413f-86cc-b957d9057e5e.fc.signal	0	0	0	0.173074	0.516205	0.187166	0.312625	0.17822	0.0060376	0.264647	0.759672	0.757799	0.272697	0.667145	0.682239	0.299863	0.409543	0.684251	0.460863	0.290811	0.438725	0.366275	0.0774825	0.290811	0.0342131	0	0	0.156577	0.222026	0.38252	0.3844	0.16764	0.0691255	0.0673591	0.557221	0.209909	0.186761	0.201392	0.187166	0.0543384	0.245529	0.144593	0.123735	0.308398	0.136438	0.0460732	0.0384483	0.389756	0.206496	0	0	0	0	0.134838	0.541026	0.277674	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.89a447bb-7116-45ed-914d-ea08ca13224b.fc.signal	0	0.151235	0.730151	0.34649	0.35841	0	0.369206	0.463497	0.660541	0.435402	0.696716	1.0841	0.510447	0.179529	0	0.396638	1.00492	0.50923	0.433407	0.473918	0.3516	0.133898	0	0.573015	0.726449	0.637382	0	0.0100877	0.465068	0.968945	1.31994	0.839861	0.964151	0.750671	0.528219	0.506298	0.365394	0.542604	0.54395	0.594479	0.869358	0.428354	0	0.156923	0.480346	0.576045	0.239218	0.46197	0.212102	0.176037	0.0012796	0.53648	0.745995	0.226055	0.145953	0	0.203818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.c8f6239b-cb62-4435-8e19-0a148079f3ba.fc.signal	0	0	0.22579	0.146767	0.28869	0.0069868	0	0.0151344	0.301187	0.504452	0.226735	0.103094	0.170467	0.256955	0.493396	0.0608465	0.0784961	0.0908239	0.458646	0.458481	0.506131	0.0683307	0.135962	0.135041	0.437565	0.447797	0.30546	0.0154239	0.0864177	0.184683	0.0966876	0	0.0818246	0.213317	0.150251	0.223942	0.319501	0.313482	0.147624	0.282255	0.274135	0.305657	0.382254	0.121751	0.112598	0.158441	0.0668783	0.464597	0.399452	0.155472	0	0.101709	0.166287	0.00871713	0.241294	0	0.343387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.bc3c5401-2679-4e6a-8d23-b4052eee1a8e.fc.signal	0	0	0	0	0.045117	0.097305	0.13833	0.351056	0.322804	0.206271	0.376956	0.354584	0.257067	0.307305	0.282908	0.180696	0.136617	0.131298	0.104521	0.0640419	0.135748	0.321287	0.454315	0.251685	0.424321	0.397537	0.0832112	0.300142	0.302456	0.165724	0.27634	0.329776	0.199532	0.115646	0.544644	0.653589	0.266074	0.0390959	0.288231	0.426424	0.155082	0.176835	0.630505	0.777301	0.763165	0.815622	0.681988	0.526237	0.232145	0.185502	0.180027	0.0207686	0.143971	0.192603	0.122234	0.209299	0.38961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.768f4404-ca46-4eaa-8b5c-5eaa2d12a4ee.fc.signal	0	0.440167	0.633128	0.472407	0.21091	0.387177	1.18089	1.21589	0.656616	0.598331	0.444057	0.473199	0.300543	0.324078	0.0229331	0.527701	0.166362	0.401313	1.27798	0.467133	0.844501	0.152885	0.0316245	0.511774	0.648472	0.423704	0.253685	0.0272407	1.00477	0.74333	0.460354	0.585633	0.303934	0.6103	0.898409	1.1678	1.29172	0.853632	0.842847	0.481625	0.559124	0.39342	0.490113	0.668509	0.531027	0.367415	0.309582	0.0964641	0.0165523	0.0159287	0.319336	0.579651	0.63243	0.189496	0	0	0.629032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.6122ce53-36ab-4726-899c-4019d21224b2.fc.signal	0	0	0	0	0	0	0	0	0.00987653	0.275812	0.334763	0.12851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080136	0.159516	0.135324	0.208415	0.067284	0.282282	0.473934	0.242775	0.0571883	0	0	0.0905475	0.178012	0.0435653	0.195099	0.0851838	0	0	0.0534863	0.0902497	0.0523593	0.0906573	0	0	0	0	0	0	0	0	0	0.261111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.42815287-0f19-4aa3-960b-90c95fa6839b.fc.signal	0	0	0.68417	0.128717	0.0659894	0.151806	0.311134	0.300695	0.300496	0.151953	0.234257	0.0332599	0.305396	0.0387134	0.152556	0.427697	0.491545	0.257784	0.298442	0.384221	0.485626	0.316571	0.0494062	0.0467125	0.573802	0.704989	0.00725153	0.00536493	0.700153	0.477461	0.256027	0.404874	0.255717	0.0677054	0.141375	0.215112	0.495032	0.339211	0.394058	0.579645	0.34744	0.373163	0.439035	0.404203	0.727091	0.388368	0	0	0	0.0916209	0.151639	0.0213223	0.186741	0.0417778	0.204081	0.189144	0.265347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.f50990c6-cbfa-49d2-9e86-f5cb8d52e800.fc.signal	0	0.04462	0.4462	0.121961	0	0	0	0.372474	0.205648	0	0.327185	1.242	0.139791	0	0	0	0	0	0	0.0860971	0.389573	0.146353	0.521888	0.368856	0.292903	0.0835648	0	0.336137	0.838763	0.609713	0.662449	0.859551	0.761397	0	0.0354517	0.272222	0.0523349	0.45073	1.74676	1.21472	1.05245	0.359923	0	0.303384	1.33846	0.142769	0	0.316229	0.258796	0	0	0.340575	0.205252	0.324193	0.807361	0.00666421	0.460606
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.86df225b-3e1d-4a7a-bbec-4e5619ad713f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026132	0.19373	0.108015	0.122528	0.36932	0.0382545	0	0	0	0	0	0	0	0	0	0.0737766	0.40987	0.0886209	0	0	0	0.640001	0.666458	0.0104532	0	0	0	0.117496	0.431737	0.456338	0.519206	0.396208	0.366636	0	0.210024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.da6810f6-9895-4595-a0d7-9cc3f7019bd2.fc.signal	0	0	0	0	0	0.0115866	0.335979	0.392703	0.0287333	0	0	0.402278	0.177893	0	0.0482603	0.397621	0.41946	0.109069	0	0	0.0615318	0.418794	0.246204	0	0	0.203071	0.12408	0	0.117538	0.176482	0.0155232	0	0	0.0927921	0.552129	0.315572	0	0	0	0	0	0	0	0	0	0.277791	0.0948781	0.220843	0.138889	0	0.0289191	0.27496	0	0.0695411	0.36853	0.12024	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.f6030e61-e9c0-4b19-9d0e-f1e53212e793.fc.signal	0	0.110826	0.400655	0.0934324	0.0496623	0.123732	0.563103	0.396288	0.00673387	0	0	0	0.0763328	0.239574	0.0938252	0.037878	0.204535	0.0294607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976381	0.146457	0.0168347	0.224735	0.0025252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129485	0.156483	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.66aa71ea-1d07-4b0c-8fa8-a30c9d97fadb.fc.signal	0	0	0	0	0	0	0	0.0861655	0.0706368	0.140315	0.29873	0.0201821	0.013715	0.415294	0.241334	0.0358795	0.105625	0.0626833	0.0891506	0.0592158	0	0	0	0	0.0296262	0.141673	0	0	0	0	0	0	0.140337	0.351937	0.197135	0.0774048	0.42242	0.17452	0.0919287	0.264882	0.090735	0.0520214	0.359106	0.43551	0.150426	0.083931	0.0600349	0.0985215	0.0738009	0	0	0	0	0.0210017	0.100854	0.10717	0.676136
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.227d235e-5d49-4e40-8c2e-3e1ec3df47e3.fc.signal	0	0.0831656	0.122167	0.07743	0.00860333	0.240033	0.455546	0.345123	0.00971467	0	0	0	0.231957	0.715805	0.33867	0.228149	0	0	0.0455977	0.203899	0	0	0	0.096432	0.1063	0	0	0.127967	0.266721	0.0918621	0.191986	0.12023	0	0.001988	0.0621885	0.0636225	0.0450986	0.0776509	0.063119	0.186513	0.154466	0.0861709	0	0	0	0	0.0791507	0.0741431	0.0920557	0	0	0	0	0.130771	0.398334	0.237724	0.340764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.1b6389bb-64ae-4672-8698-f8e91138e723.fc.signal	0	0	0	0	0.144429	0.47556	0.258916	0	0	0	0	0	0	0.385298	0.369365	0	0	0	0	0	0	0.0563627	0.413848	0.00176133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.ac3d233b-983d-44f1-b32e-ea45048d4db5.fc.signal	0	0	0.133971	0.07177	0	0.0660284	0.180827	0.720279	0.633239	0.432364	0.896299	0.460524	0.453718	0.588327	0.643092	0.333434	0.147878	0.14354	0.221959	0.478299	0.485957	0.373077	0.75759	0.46337	0.493867	0.0908957	0.250664	0.419964	0.371761	0.383699	0.624524	0.442303	0.214289	0.746104	0.608374	0.320443	0.504092	0.492212	0.721955	0.529914	0.0229586	0.0633385	0.248983	0.184777	0.300347	0.470645	0.278381	0.212365	0.467193	0.333851	0	0.110035	0.556743	0.537608	0.0984707	0.213436	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.54ac5eda-c9e4-4dbb-9146-803296f2740d.fc.signal	0	0	0	0	0	0	0	0.11185	0.475246	0.491667	0.359154	0.176288	0	0	0.133264	0.432849	0.191407	0	0.0775964	0.426896	0.348863	0	0.0256322	0.34953	0.285598	0.263313	0	0	0.169185	0.537964	1.23517	0.382642	0.042632	0	0.60819	0.323823	0.34483	0.557708	0.407863	0.445071	0.469134	0.296206	0.951025	0.107189	0	0.156123	0.536293	0.792315	0.372755	0	0.260982	0.205058	0.240011	0.226029	0.049886	0.461473	0.630208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.8880c654-a0c9-41d0-997c-100c289384a4.fc.signal	0.217113	0.142075	0.0148555	0	0.0046912	0.11728	0.212023	0.111962	0.12873	0.125981	0.127537	0.134015	0.109457	0.0334379	0	0	0.0297109	0.172862	0.172905	0.246443	0.604119	0.532364	0.219834	0.0070368	0	0	0	0.0289291	0.333257	0.359576	0.24305	0.203038	0.0969549	0	0	0.0390933	0.0860053	0.200235	0.178134	0.453802	0.315157	0.376836	0.926429	0.380888	0.122805	0	0.205329	0.593796	0.623551	0.29184	0.0297302	0.141416	0.490763	0.515581	0.167502	0.477996	0.566879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.f7f63af7-a252-4e53-93e7-699016d35fa0.fc.signal	0	0	0.407438	0.0998133	0	0	0	0.104166	0.387765	0	0.210784	0.292781	0.62928	0.77853	0.00801653	0.256501	0.0521429	0.465036	0.198987	0.314169	0.10972	0	0	0	0.617879	0.373263	0.310073	0	0.118469	0.510669	0.249902	0.267226	0.175223	0	0.0291722	0.153608	0.424396	0.106403	0	0	0	0.0143483	0.297385	0	0	0.0134003	0.376841	0.10127	0.389566	0.264304	0.443252	0.283572	0.319674	0.114048	0.294846	0	0.716814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.2b835b35-0d4f-4266-a8c6-b8c45974f7ec.fc.signal	0	0	0	0	0.0798349	0.23262	0.169985	0.0402965	0.145723	0.342661	0.340336	0.0860232	0.109281	0.307738	0.178536	0.290737	1.06756	0.904743	0.57911	0.567845	0.387652	0.84351	0.812511	0.117807	0.152717	0.424803	0.0426307	0.0829552	0.834973	0.455087	0.354285	0.385319	0.263331	0.299741	0.0684924	0.102487	0.0694746	0.202042	0.187044	0.179861	0.433932	0.515063	0.322786	0.203836	0.0488208	0.00619947	0.262718	0.55353	0.42636	0.286829	0.0612244	0.404655	0.410081	0.358927	0.162812	0.391696	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000297.2.1c701164-2494-4192-b71d-ac5d44628a18.fc.signal	0	0	0.0138353	0.41506	0.0553413	0	0	0.412811	0.440439	0.661418	0.220009	0.222948	0.213064	0.431668	0.727852	0.148261	0.204763	0.44551	0.650835	0.190928	0.276009	0	0	0	0.190928	0.293309	0	0	0.237968	0.362486	0.286336	0	0	0	0.185894	0.261507	0.446508	0.00553413	0.356952	0.127285	0	0	0	0.207858	0.641111	0.27015	0	0.434517	0.310347	0.0359719	0.41506	0.0332048	0.398458	0.0857791	0	0	0.892638
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.ca9877c7-1f2b-4062-b2b9-e0444e14d297.fc.signal	0	0	0	0	0.154205	0.459722	0.575423	0.284217	0.121614	0.201334	0.225019	0.140413	0.220489	0.355908	0.430072	0.279963	0	0.259985	0.63082	0.562602	0.877029	0.474774	0.423842	0.227347	0.309481	0.324317	0.0830139	0.059292	0.0814703	0.114541	0.298847	0.69306	0.264925	0.645004	0.179885	0.349598	0	0.21246	0.451874	0.293835	0.179839	0.12294	0	0.0026614	0.163562	0.100176	0.275189	0.110601	0	0	0	0.229369	0.0573156	0.0632562	0.218596	0.100888	0.928783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.28ae29ac-1a24-485d-8beb-7ac244647483.fc.signal	0	0	0	0	0	0	0	0.0873161	0.221988	0.311354	0.466085	0.377417	0.0676	0	0	0	0.320874	0.0886218	0.323714	0.323099	0.5283	0	0	0	0.117477	0.57963	0.164468	0	0.203627	0.182796	0	0	0	0	0	0	0	0	0	0.198042	0.177902	0	0	0	0	0	0	0	0	0.0104424	0.39159	0.0287166	0	0	0	0	0.584091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.09fb5d7a-926c-40ff-ac15-0bd2ff31967d.fc.signal	0	0	0	0	0.0951457	0.382115	0.410409	0.37136	0.31316	0.559274	0.232127	0.232994	0.138516	0.15643	0	0	0	0	0	0	0.112642	0.211786	0.545173	0.103971	0	0	0	0	0.003758	0.301887	0.301887	0.270572	0.303139	0.20163	0.070068	0.0442221	0.135288	0.180384	0.11399	0.420885	0.364517	0.328192	0.557127	0.182209	0.182959	0.190404	0.501596	0.236596	0.713978	0.219213	0.320675	0.319422	0.0438429	0.0363267	0.413369	0.625473	0.844828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.67d0b7ff-4124-4e95-8c9b-1a369432b72d.fc.signal	0	0.140466	0.38734	0.0331467	0	0.331707	0.587116	0.663765	0.224225	0.334179	0.549404	0.0395805	0.639206	0.539864	0	0.601344	0.71089	0.556423	0.66453	0.49267	0.0304552	0.554631	1.45339	1.12981	0.733505	0.972901	0.111354	0	0.550593	0.578808	0.420707	0.219505	0.387203	0.488003	0.892037	0.907162	0.683778	0.234166	0.849827	0.893237	0.215533	0.213498	0.215907	0.0326991	0.0563289	0.568242	0.562988	0.74837	0.256039	0.342377	0.325704	0.72467	1.01939	1.27562	1.01665	1.22425	0.680498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000808.1.e87f29e6-3970-47a4-8f96-4b0139feafa2.fc.signal	0	0	0	0	0	0	0	0.0718501	0.341169	0.440598	0.039193	0	0	0	0.364848	0.104178	0	0	0	0	0	0	0.00372633	0.471861	0.702176	0.339312	0.165771	0	0	0	0	0	0	0	0	0	0.329966	0.626747	0.433363	0.432466	0.199227	0.420493	0	0	0	0	0	0.148218	0.319243	0.155407	0	0.438687	0.0667128	0	0	0	0.838951
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.0999ab49-22be-4f40-a74d-5a4868d07690.fc.signal	0	0	0	0	0	0	0.0298692	0.129981	0.171369	0.116836	0.0197127	0.0702509	0.133485	0.13112	0.0309632	0.0312811	0.0833632	0.0888024	0.257734	0.153231	0.0420219	0.0079954	0.0686721	0.0755747	0.0791219	0.150181	0.0226785	0	0	0.0016594	0.185312	0.203461	0.16593	0.125554	0.222439	0.117007	0.2056	0.172989	0.0506928	0.252041	0.133744	0	0.0092784	0.139591	0.299781	0.429401	0.227642	0.183359	0.194542	0.193353	0.0817513	0	0	0.113138	0.211011	0.159428	0.757117
